自動車メーカー,車種,型式,駆動方式,排気量,年式,備考,セット内容,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,ダウン量,バネレート,マッチンググレード,定価,入り送料,SET価格,,取付特記事項
BMW,1シリーズ,E82 UC30,FR,3000 TB,22/5～,7AT車,リア,14880,,166229,BM003TDR-qq-e-12,出さない,4511969260146,BM003TDR,RS-R,Ti2000 DOWN,10～5,7.39,135iクーペ,24000,1250,出さない
BMW,1シリーズ,E82 UC35,FR,3000 TB,20/2～22/4,右ハンドル車 6MT クーペ,1台分,24242,,166228,BM003TD-qq-e-392,出さない,4511969260108,BM003TD,RS-R,Ti2000 DOWN,15～10/15～10,2.35/7.39,135I,39100,0,出さない
BMW,1シリーズ,E82 UC35,FR,3000 TB,20/2～22/4,右ハンドル車 6MT クーペ,フロント,11780,,163929,BM003TDF-qq-e-16199,出さない,4511969260115,BM003TDF,RS-R,Ti2000 DOWN,15～10,2.35,135I,19000,1250,出さない
BMW,1シリーズ,E82 UC35,FR,3000 TB,20/2～22/4,右ハンドル車 6MT クーペ,リア,14880,,166230,BM003TDR-qq-e-16200,出さない,4511969260146,BM003TDR,RS-R,Ti2000 DOWN,15～10,7.39,135I,24000,1250,出さない
BMW,1シリーズ,E87 UF16,FR,1600 NA,16/10～,,1台分,22816,,150788,BM004TD-qq-e-393,BM004TD-qq-e-d-393,4511969263536,BM004TD,RS-R,Ti2000 DOWN,20～15/20～15,2.12/7.39,116I 右ハンドル,36800,0,57100
BMW,1シリーズ,E87 UF16,FR,1600 NA,16/10～,,フロント,10168,,166232,BM004TDF-qq-e-16202,出さない,4511969263543,BM004TDF,RS-R,Ti2000 DOWN,20～15,2.12,116I 右ハンドル,16400,1250,出さない
BMW,1シリーズ,E87 UF16,FR,1600 NA,16/10～,,リア,14880,,166233,BM004TDR-qq-e-16203,出さない,4511969263550,BM004TDR,RS-R,Ti2000 DOWN,20～15,7.39,116I 右ハンドル,24000,1250,出さない
BMW,1シリーズ,E87 UF18,FR,2000 NA,16/10～,右ハンドル車,1台分,22816,,150789,BM004TD-qq-e-394,BM004TD-qq-e-d-394,4511969263536,BM004TD,RS-R,Ti2000 DOWN,25～20/25～20,2.12/7.39,118I,36800,0,57100
BMW,1シリーズ,E87 UF18,FR,2000 NA,16/10～,右ハンドル車,フロント,10168,,159815,BM004TDF-qq-e-16205,出さない,4511969263543,BM004TDF,RS-R,Ti2000 DOWN,25～20,2.12,118I,16400,1250,出さない
BMW,1シリーズ,E87 UF18,FR,2000 NA,16/10～,右ハンドル車,リア,14880,,159816,BM004TDR-qq-e-16206,出さない,4511969263550,BM004TDR,RS-R,Ti2000 DOWN,25～20,7.39,118I,24000,1250,出さない
BMW,1シリーズ,E87 UF20,FR,2000 NA,16/10～,右ハンドル車,1台分,22816,,150790,BM004TD-qq-e-395,BM004TD-qq-e-d-395,4511969263536,BM004TD,RS-R,Ti2000 DOWN,25～20/25～20,2.12/7.39,120I,36800,0,57100
BMW,1シリーズ,E87 UF20,FR,2000 NA,16/10～,右ハンドル車,フロント,10168,,150791,BM004TDF-qq-e-16208,出さない,4511969263543,BM004TDF,RS-R,Ti2000 DOWN,25～20,2.12,120I,16400,1250,出さない
BMW,1シリーズ,E87 UF20,FR,2000 NA,16/10～,右ハンドル車,リア,14880,,163930,BM004TDR-qq-e-16209,出さない,4511969263550,BM004TDR,RS-R,Ti2000 DOWN,25～20,7.39,120I,24000,1250,出さない
BMW,2シリーズ,F45 2C20,FF,2000 DTB,27/5～,,1台分,31000,,153034,BM021TD-qq-e-396,出さない,4511969407725,BM021TD,RS-R,Ti2000 DOWN,25～20/25～20,3.60/5.71,218dアクティブツアラー Mスポーツ,50000,0,出さない
BMW,2シリーズ,F45 2C20,FF,2000 DTB,27/5～,,フロント,19096,,155313,BM021TDF-qq-e-16,出さない,4511969407732,BM021TDF,RS-R,Ti2000 DOWN,25～20,3.60,218dアクティブツアラー Mスポーツ,30800,1250,出さない
BMW,2シリーズ,F45 2C20,FF,2000 DTB,27/5～,,リア,15128,,150795,BM021TDR-qq-e-16,出さない,4511969407749,BM021TDR,RS-R,Ti2000 DOWN,25～20,5.71,218dアクティブツアラー Mスポーツ,24400,1250,出さない
BMW,3シリーズ,E90 VA20,FR,2000 NA,17/4～18/8,右ハンドル車,1台分,19964,,163928,BM001TD-qq-e-397,BM001TD-qq-e-d-397,4511969259232,BM001TD,RS-R,Ti2000 DOWN,25～20/35～30,2.12/7.39,320I,32200,0,54400
BMW,3シリーズ,E90 VA20,FR,2000 NA,17/4～18/8,右ハンドル車,フロント,9424,,159813,BM001TDF-qq-e-16211,出さない,4511969259249,BM001TDF,RS-R,Ti2000 DOWN,25～20,2.12,320I,15200,1250,出さない
BMW,3シリーズ,E90 VA20,FR,2000 NA,17/4～18/8,右ハンドル車,リア,12524,,153028,BM001TDR-qq-e-16212,出さない,4511969259256,BM001TDR,RS-R,Ti2000 DOWN,35～30,7.39,320I,20200,1250,出さない
BMW,3シリーズ,E90 VA20,FR,2000 NA,18/9～,右ハンドル車 6AT,1台分,22134,,166234,BM006TD-qq-e-398,BM006TD-qq-e-d-398,4511969267855,BM006TD,RS-R,Ti2000 DOWN,25～20/25～20,2.12/7.39,320I,35700,0,56500
BMW,3シリーズ,E90 VA20,FR,2000 NA,18/9～,右ハンドル車 6AT,フロント,9424,,159817,BM006TDF-qq-e-16214,出さない,4511969267862,BM006TDF,RS-R,Ti2000 DOWN,25～20,2.12,320I,15200,1250,出さない
BMW,3シリーズ,E90 VA20,FR,2000 NA,18/9～,右ハンドル車 6AT,リア,14880,,155311,BM006TDR-qq-e-16215,出さない,4511969267879,BM006TDR,RS-R,Ti2000 DOWN,25～20,7.39,320I,24000,1250,出さない
BMW,3シリーズ,E90 VB23,FR,2500 NA,17/4～,右ハンドル車,1台分,24242,,159814,BM003TD-qq-e-399,BM003TD-qq-e-d-399,4511969260108,BM003TD,RS-R,Ti2000 DOWN,20～15/30～25,2.35/7.39,323I,39100,0,58500
BMW,3シリーズ,E90 VB23,FR,2500 NA,17/4～,右ハンドル車,フロント,11780,,150787,BM003TDF-qq-e-16217,出さない,4511969260115,BM003TDF,RS-R,Ti2000 DOWN,20～15,2.35,323I,19000,1250,出さない
BMW,3シリーズ,E90 VB23,FR,2500 NA,17/4～,右ハンドル車,リア,14880,,166231,BM003TDR-qq-e-16218,出さない,4511969260146,BM003TDR,RS-R,Ti2000 DOWN,30～25,7.39,323I,24000,1250,出さない
BMW,3シリーズ,E90 VB25,FR,2500 NA,17/4～,左ハンドル車,1台分,24242,,153029,BM003TD-qq-e-400,BM003TD-qq-e-d-400,4511969260108,BM003TD,RS-R,Ti2000 DOWN,20～15/30～25,2.35/7.39,325I,39100,0,58500
BMW,3シリーズ,E90 VB25,FR,2500 NA,17/4～,左ハンドル車,フロント,11780,,162050,BM003TDF-qq-e-16220,出さない,4511969260115,BM003TDF,RS-R,Ti2000 DOWN,20～15,2.35,325I,19000,1250,出さない
BMW,3シリーズ,E90 VB25,FR,2500 NA,17/4～,左ハンドル車,リア,14880,,153030,BM003TDR-qq-e-16221,出さない,4511969260146,BM003TDR,RS-R,Ti2000 DOWN,30～25,7.39,325I,24000,1250,出さない
BMW,3シリーズ,E90 VB35,FR,3000 TB,18/10～23/12,セダン/右ハンドル/6AT車,1台分,28272,,150792,BM007TD-qq-e-401,BM007TD-qq-e-d-401,4511969288133,BM007TD,RS-R,Ti2000 DOWN,15～10/20～15,2.55/7.96,335I,45600,0,62400
BMW,3シリーズ,E90 VB35,FR,3000 TB,18/10～23/12,セダン/右ハンドル/6AT車,フロント,12834,,157535,BM007TDF-qq-e-16223,出さない,4511969288140,BM007TDF,RS-R,Ti2000 DOWN,15～10,2.55,335I,20700,1250,出さない
BMW,3シリーズ,E90 VB35,FR,3000 TB,18/10～23/12,セダン/右ハンドル/6AT車,リア,18290,,159818,BM007TDR-qq-e-16224,出さない,4511969288157,BM007TDR,RS-R,Ti2000 DOWN,20～15,7.96,335I,29500,1250,出さない
BMW,3シリーズ,F30 3B20,FR,2000 TB,24/4～,6MT/右ハンドル車,1台分,30194,,159819,BM008TD-qq-e-402,BM008TD-qq-e-d-402,4511969291614,BM008TD,RS-R,Ti2000 DOWN,20～15/15～10,2.85/8.16,320i Mスポーツ,48700,0,64300
BMW,3シリーズ,F30 3B20,FR,2000 TB,24/4～,6MT/右ハンドル車,フロント,12524,,163932,BM008TDF-qq-e-16226,出さない,4511969291621,BM008TDF,RS-R,Ti2000 DOWN,20～15,2.85,320i Mスポーツ,20200,1250,出さない
BMW,3シリーズ,F30 3B20,FR,2000 TB,24/4～,6MT/右ハンドル車,リア,20770,,153031,BM008TDR-qq-e-16227,出さない,4511969291638,BM008TDR,RS-R,Ti2000 DOWN,15～10,8.16,320i Mスポーツ,33500,1250,出さない
BMW,3シリーズ,F30 3D20,FR,2000 DTB,24/8～,右ハンドル車,1台分,31620,,163935,BM018TD-qq-e-403,出さない,4511969200357,BM018TD,RS-R,Ti2000 DOWN,40～35/30～25,2.85/9.52,320dブルーパフォーマンス,51000,0,出さない
BMW,3シリーズ,F30 3D20,FR,2000 DTB,24/8～,右ハンドル車,フロント,11532,,153033,BM018TDF-qq-e-16229,出さない,4511969200364,BM018TDF,RS-R,Ti2000 DOWN,40～35,2.85,320dブルーパフォーマンス,18600,1250,出さない
BMW,3シリーズ,F30 3D20,FR,2000 DTB,24/8～,右ハンドル車,リア,23312,,166236,BM018TDR-qq-e-16230,出さない,4511969200371,BM018TDR,RS-R,Ti2000 DOWN,30～25,9.52,320dブルーパフォーマンス,37600,1250,出さない
BMW,3シリーズ,F30 3F30,FR,3000 TB+HV,24/7～,,1台分,33480,,157537,BM030TD-qq-e-404,出さない,4511969401518,BM030TD,RS-R,Ti2000 DOWN,30～25/30～25,2.92/9.52,アクティブハイブリッド3 Mスポーツ,54000,0,出さない
BMW,3シリーズ,F30 3F30,FR,3000 TB+HV,24/7～,,フロント,13144,,157538,BM030TDF-qq-e-16232,出さない,4511969401525,BM030TDF,RS-R,Ti2000 DOWN,30～25,2.92,アクティブハイブリッド3 Mスポーツ,21200,1250,出さない
BMW,3シリーズ,F30 3F30,FR,3000 TB+HV,24/7～,,リア,24118,,153035,BM030TDR-qq-e-16233,出さない,4511969401532,BM030TDR,RS-R,Ti2000 DOWN,30～25,9.52,アクティブハイブリッド3 Mスポーツ,38900,1250,出さない
BMW,3シリーズ,F31 3B20,FR,2000 TB,24/12～,右ハンドル車,1台分,31620,,163933,BM009TD-qq-e-16234,BM009TD-qq-e-d-16234,4511969296442,BM009TD,RS-R,Ti2000 DOWN,20～15/10～5,2.85/9.52,320iツーリング Mスポーツ,51000,0,65600
BMW,3シリーズ,F31 3B20,FR,2000 TB,24/12～,右ハンドル車,フロント,11160,,163934,BM009TDF-qq-e-16235,出さない,4511969296459,BM009TDF,RS-R,Ti2000 DOWN,20～15,2.85,320iツーリング Mスポーツ,18000,1250,出さない
BMW,3シリーズ,F31 3B20,FR,2000 TB,24/12～,右ハンドル車,リア,23684,,153032,BM009TDR-qq-e-16236,出さない,4511969296466,BM009TDR,RS-R,Ti2000 DOWN,10～5,9.52,320iツーリング Mスポーツ,38200,1250,出さない
BMW,3シリーズ,F31 3D20,FR,2000 DTB,24/1～,右ハンドル車,1台分,31620,,150793,BM009TD-qq-e-405,出さない,4511969296442,BM009TD,RS-R,Ti2000 DOWN,25～20/15～10,2.85/9.52,320dツーリング Mスポーツ,51000,0,出さない
BMW,3シリーズ,F31 3D20,FR,2000 DTB,24/1～,右ハンドル車,フロント,11160,,159820,BM009TDF-qq-e-16238,出さない,4511969296459,BM009TDF,RS-R,Ti2000 DOWN,25～20,2.85,320dツーリング Mスポーツ,18000,1250,出さない
BMW,3シリーズ,F31 3D20,FR,2000 DTB,24/1～,右ハンドル車,リア,23684,,166235,BM009TDR-qq-e-16239,出さない,4511969296466,BM009TDR,RS-R,Ti2000 DOWN,15～10,9.52,320dツーリング Mスポーツ,38200,1250,出さない
BMW,3シリーズ,F31 8C20,FR,2000 DTB,28/5～,,1台分,33480,,166237,BM019TD-qq-e-406,出さない,4511969407183,BM019TD,RS-R,Ti2000 DOWN,25～20/20～15,2.97/9.52,320dツーリング Mスポーツ,54000,0,出さない
BMW,3シリーズ,F31 8C20,FR,2000 DTB,28/5～,,フロント,13206,,155312,BM019TDF-qq-e-14,出さない,4511969407190,BM019TDF,RS-R,Ti2000 DOWN,25～20,2.97,320dツーリング Mスポーツ,21300,1250,出さない
BMW,3シリーズ,F31 8C20,FR,2000 DTB,28/5～,,リア,23808,,157536,BM019TDR-qq-e-14,出さない,4511969407206,BM019TDR,RS-R,Ti2000 DOWN,20～15,9.52,320dツーリング Mスポーツ,38400,1250,出さない
BMW,4シリーズ,F32 3R30,FR,3000 TB,25/9～,,1台分,31000,,166239,BM040TD-qq-e-407,出さない,4511969401488,BM040TD,RS-R,Ti2000 DOWN,15～10/15～10,3.25/8.16,435iクーペ Mスポーツ,50000,0,出さない
BMW,4シリーズ,F32 3R30,FR,3000 TB,25/9～,,フロント,15004,,150796,BM040TDF-qq-e-17,出さない,4511969401495,BM040TDF,RS-R,Ti2000 DOWN,15～10,3.25,435iクーペ Mスポーツ,24200,1250,出さない
BMW,4シリーズ,F32 3R30,FR,3000 TB,25/9～,,リア,18910,,166240,BM040TDR-qq-e-17,出さない,4511969401501,BM040TDR,RS-R,Ti2000 DOWN,15～10,8.16,435iクーペ Mスポーツ,30500,1250,出さない
BMW,4シリーズ,F36 4A20,FR,2000 TB,26/6～,,1台分,33480,,161659,BM041TD-qq-e-408,出さない,4511969402171,BM041TD,RS-R,Ti2000 DOWN,10～5/15～10,3.25/9.52,420iグランクーペ Mスポーツ,54000,0,出さない
BMW,4シリーズ,F36 4A20,FR,2000 TB,26/6～,,フロント,14198,,163936,BM041TDF-qq-e-18,出さない,4511969402188,BM041TDF,RS-R,Ti2000 DOWN,10～5,3.25,420iグランクーペ Mスポーツ,22900,1250,出さない
BMW,4シリーズ,F36 4A20,FR,2000 TB,26/6～,,リア,22816,,166241,BM041TDR-qq-e-18,出さない,4511969402195,BM041TDR,RS-R,Ti2000 DOWN,15～10,9.52,420iグランクーペ Mスポーツ,36800,1250,出さない
BMW,5シリーズ,E60 NA25,FR,2500 NA,15/8～,右ハンドル車,1台分,24986,,155310,BM005TD-qq-e-409,BM005TD-qq-e-d-409,4511969267244,BM005TD,RS-R,Ti2000 DOWN,35～30/30～25,2.75/3.37,525I ハイライン,40300,0,59200
BMW,5シリーズ,E60 NA25,FR,2500 NA,15/8～,右ハンドル車,フロント,11780,,163931,BM005TDF-qq-e-13,出さない,4511969267251,BM005TDF,RS-R,Ti2000 DOWN,35～30,2.75,525I ハイライン,19000,1250,出さない
BMW,5シリーズ,E60 NA25,FR,2500 NA,15/8～,右ハンドル車,リア,15686,,162051,BM005TDR-qq-e-13,出さない,4511969267268,BM005TDR,RS-R,Ti2000 DOWN,30～25,3.37,525I ハイライン,25300,1250,出さない
BMW,5シリーズ,F10 XG28,FR,2000 TB,23/11～,,1台分,34720,,150797,BM050TD-qq-e-410,BM050TD-qq-e-d-410,4511969402997,BM050TD,RS-R,Ti2000 DOWN,25～20/25～20,5.21/3.37,528i,56000,0,68600
BMW,5シリーズ,F10 XG28,FR,2000 TB,23/11～,,フロント,18662,,155314,BM050TDF-qq-e-19,出さない,4511969403000,BM050TDF,RS-R,Ti2000 DOWN,25～20,5.21,528i,30100,1250,出さない
BMW,5シリーズ,F10 XG28,FR,2000 TB,23/11～,,リア,19840,,159422,BM050TDR-qq-e-19,出さない,4511969403017,BM050TDR,RS-R,Ti2000 DOWN,25～20,3.37,528i,32000,1250,出さない
BMW,M2,F87 1H30,FR,3000 TB,28/1～,,1台分,34100,,159421,BM020TD-qq-e-411,出さない,4511969403802,BM020TD,RS-R,Ti2000 DOWN,25～20/20～15,3.80/11.2,ベースグレード,55000,0,出さない
BMW,M2,F87 1H30,FR,3000 TB,28/1～,,フロント,14322,,166238,BM020TDF-qq-e-15,出さない,4511969403819,BM020TDF,RS-R,Ti2000 DOWN,25～20,3.80,ベースグレード,23100,1250,出さない
BMW,M2,F87 1H30,FR,3000 TB,28/1～,,リア,23312,,150794,BM020TDR-qq-e-15,出さない,4511969403826,BM020TDR,RS-R,Ti2000 DOWN,20～15,11.2,ベースグレード,37600,1250,出さない
BMW,MINI,MF16,FF,1600 NA,19/2～,,1台分,26536,,159423,BM110TD-qq-e-412,BM110TD-qq-e-d-412,4511969281547,BM110TD,RS-R,Ti2000 DOWN,25～20/20～15,2.65/3.86,クーパー(R56),42800,0,65700
BMW,MINI,MF16,FF,1600 NA,19/2～,,フロント,15004,,159424,BM110TDF-qq-e-16241,出さない,4511969281554,BM110TDF,RS-R,Ti2000 DOWN,25～20,2.65,クーパー(R56),24200,1250,出さない
BMW,MINI,MF16,FF,1600 NA,19/2～,,リア,13826,,161660,BM110TDR-qq-e-16242,出さない,4511969281561,BM110TDR,RS-R,Ti2000 DOWN,20～15,3.86,クーパー(R56),22300,1250,出さない
BMW,MINI,MF16S,FF,1600 TB,19/2～,,1台分,26536,,157540,BM110TD-qq-e-413,BM110TD-qq-e-d-413,4511969281547,BM110TD,RS-R,Ti2000 DOWN,25～20/25～20,2.65/3.86,クーパーS(R56),42800,0,65700
BMW,MINI,MF16S,FF,1600 TB,19/2～,,フロント,15004,,153038,BM110TDF-qq-e-20,出さない,4511969281554,BM110TDF,RS-R,Ti2000 DOWN,25～20,2.65,クーパーS(R56),24200,1250,出さない
BMW,MINI,MF16S,FF,1600 TB,19/2～,,リア,13826,,153039,BM110TDR-qq-e-20,出さない,4511969281561,BM110TDR,RS-R,Ti2000 DOWN,25～20,3.86,クーパーS(R56),22300,1250,出さない
BMW,MINI,ML16,FF,1600 NA,19/10～,,1台分,28086,,157539,BM100TD-qq-e-414,BM100TD-qq-e-d-414,4511969281127,BM100TD,RS-R,Ti2000 DOWN,25～20/20～15,2.65/5.10,クーパークラブマン(R55),45300,0,62200
BMW,MINI,ML16,FF,1600 NA,19/10～,,フロント,13950,,150798,BM100TDF-qq-e-16244,出さない,4511969281134,BM100TDF,RS-R,Ti2000 DOWN,25～20,2.65,クーパークラブマン(R55),22500,1250,出さない
BMW,MINI,ML16,FF,1600 NA,19/10～,,リア,16678,,150799,BM100TDR-qq-e-16245,出さない,4511969281141,BM100TDR,RS-R,Ti2000 DOWN,20～15,5.10,クーパークラブマン(R55),26900,1250,出さない
BMW,MINI,MM16,FF,1600 TB,19/10～,,1台分,28644,,153036,BM101TD-qq-e-415,BM101TD-qq-e-d-415,4511969281394,BM101TD,RS-R,Ti2000 DOWN,15～10/15～10,3.16/4.97,クーパーSクラブマン(R55),46200,0,62800
BMW,MINI,MM16,FF,1600 TB,19/10～,,フロント,15438,,153037,BM101TDF-qq-e-16247,出さない,4511969281400,BM101TDF,RS-R,Ti2000 DOWN,15～10,3.16,クーパーSクラブマン(R55),24900,1250,出さない
BMW,MINI,MM16,FF,1600 TB,19/10～,,リア,15810,,150800,BM101TDR-qq-e-16248,出さない,4511969281417,BM101TDR,RS-R,Ti2000 DOWN,15～10,4.97,クーパーSクラブマン(R55),25500,1250,出さない
BMW,MINI,MR16,FF,1600 NA,21/4～,6AT車,1台分,28086,,163937,BM100TD-qq-e-416,BM100TD-qq-e-d-416,4511969281127,BM100TD,RS-R,Ti2000 DOWN,25～20/20～15,2.65/5.10,クーパーコンバーチブル(R57),45300,0,62200
BMW,MINI,MR16,FF,1600 NA,21/4～,6AT車,フロント,13950,,166242,BM100TDF-qq-e-16250,出さない,4511969281134,BM100TDF,RS-R,Ti2000 DOWN,25～20,2.65,クーパーコンバーチブル(R57),22500,1250,出さない
BMW,MINI,MR16,FF,1600 NA,21/4～,6AT車,リア,16678,,155315,BM100TDR-qq-e-16251,出さない,4511969281141,BM100TDR,RS-R,Ti2000 DOWN,20～15,5.10,クーパーコンバーチブル(R57),26900,1250,出さない
BMW,MINI,XM15,FF,1500 TB,26/4～,6AT車,1台分,28396,,161661,BM115TD-qq-e-417,BM115TD-qq-e-d-417,4511969298064,BM115TD,RS-R,Ti2000 DOWN,20～15/15～10,3.20/4.03,クーパー(F56),45800,0,62500
BMW,MINI,XM15,FF,1500 TB,26/4～,6AT車,フロント,16926,,157542,BM115TDF-qq-e-16253,出さない,4511969298071,BM115TDF,RS-R,Ti2000 DOWN,20～15,3.20,クーパー(F56),27300,1250,出さない
BMW,MINI,XM15,FF,1500 TB,26/4～,6AT車,リア,14198,,159425,BM115TDR-qq-e-16254,出さない,4511969298088,BM115TDR,RS-R,Ti2000 DOWN,15～10,4.03,クーパー(F56),22900,1250,出さない
BMW,MINI,XS20,FF,2000 TB,26/10～,,1台分,28396,,157541,BM115TD-qq-e-418,出さない,4511969298064,BM115TD,RS-R,Ti2000 DOWN,25～20/35～30,3.20/4.03,クーパーS(F55),45800,0,出さない
BMW,MINI,XS20,FF,2000 TB,26/10～,,フロント,16926,,163938,BM115TDF-qq-e-16256,出さない,4511969298071,BM115TDF,RS-R,Ti2000 DOWN,25～20,3.20,クーパーS(F55),27300,1250,出さない
BMW,MINI,XS20,FF,2000 TB,26/10～,,リア,14198,,163939,BM115TDR-qq-e-16257,出さない,4511969298088,BM115TDR,RS-R,Ti2000 DOWN,35～30,4.03,クーパーS(F55),22900,1250,出さない
BMW,X4,F26 XW20,4WD,2000 TB,26/8～,,1台分,33480,,150801,BM200TD-qq-e-419,出さない,4511969402607,BM200TD,RS-R,Ti2000 DOWN,30～25/35～30,3.06/4.67,xドライブ28i Mスポーツ,54000,0,出さない
BMW,X4,F26 XW20,4WD,2000 TB,26/8～,,フロント,19282,,150802,BM200TDF-qq-e-21,出さない,4511969402614,BM200TDF,RS-R,Ti2000 DOWN,30～25,3.06,xドライブ28i Mスポーツ,31100,1250,出さない
BMW,X4,F26 XW20,4WD,2000 TB,26/8～,,リア,17670,,161662,BM200TDR-qq-e-21,出さない,4511969402621,BM200TDR,RS-R,Ti2000 DOWN,35～30,4.67,xドライブ28i Mスポーツ,28500,1250,出さない
CADILLAC,CTSクーペ,X322V,FR,6200 SC,23/1～,,1台分,40982,,159428,CA001TD-qq-e-446,出さない,4511969294998,CA001TD,RS-R,Ti2000 DOWN,25～20/40～35,8.98/10.2,CTS-Vクーペ,66100,0,出さない
CADILLAC,CTSクーペ,X322V,FR,6200 SC,23/1～,,フロント,21576,,150807,CA001TDF-qq-e-28,出さない,4511969295001,CA001TDF,RS-R,Ti2000 DOWN,25～20,8.98,CTS-Vクーペ,34800,1250,出さない
CADILLAC,CTSクーペ,X322V,FR,6200 SC,23/1～,,リア,23932,,153042,CA001TDR-qq-e-28,出さない,4511969295018,CA001TDR,RS-R,Ti2000 DOWN,40～35,10.2,CTS-Vクーペ,38600,1250,出さない
CHEVROLET,MW,ME34S,FF,1300 NA,15/2～,,1台分,17856,,152103,S610TW-qq-e-451,出さない,4511969248175,S610TW,RS-R,Ti2000 DOWN,45～40/40～35,2.69/2.51,Vセレクション,28800,0,出さない
CHEVROLET,MW,ME34S,FF,1300 NA,15/2～,,フロント,10602,,156606,S610TWF-qq-e-256,出さない,4511969248182,S610TWF,RS-R,Ti2000 DOWN,45～40,2.69,Vセレクション,17100,1250,出さない
CHEVROLET,MW,ME34S,FF,1300 NA,15/2～,,リア,8990,,156607,S610TWR-qq-e-262,出さない,4511969248199,S610TWR,RS-R,Ti2000 DOWN,40～35,2.51,Vセレクション,14500,1250,出さない
CHEVROLET,クルーズ,HR51S,4WD,1300 NA,13/10～,,1台分,22816,,155318,C001TD-qq-e-449,出さない,4511969238350,C001TD,RS-R,Ti2000 DOWN,60～55/45～40,2.63/2.87,,36800,0,出さない
CHEVROLET,クルーズ,HR51S,4WD,1300 NA,13/10～,,フロント,11780,,150804,C001TDF-qq-e-25,出さない,4511969238367,C001TDF,RS-R,Ti2000 DOWN,60～55,2.63,,19000,1250,出さない
CHEVROLET,クルーズ,HR51S,4WD,1300 NA,13/10～,,リア,13330,,150805,C001TDR-qq-e-25,出さない,4511969238374,C001TDR,RS-R,Ti2000 DOWN,45～40,2.87,,21500,1250,出さない
CHEVROLET,クルーズ,HR51S,FF,1300 NA,13/10～,,1台分,22816,,157543,C001TD-qq-e-447,出さない,4511969238350,C001TD,RS-R,Ti2000 DOWN,55～50/50～45,2.63/2.87,,36800,0,出さない
CHEVROLET,クルーズ,HR51S,FF,1300 NA,13/10～,,フロント,11780,,161663,C001TDF-qq-e-24,出さない,4511969238367,C001TDF,RS-R,Ti2000 DOWN,55～50,2.63,,19000,1250,出さない
CHEVROLET,クルーズ,HR51S,FF,1300 NA,13/10～,,リア,13330,,163942,C001TDR-qq-e-24,出さない,4511969238374,C001TDR,RS-R,Ti2000 DOWN,50～45,2.87,,21500,1250,出さない
CHEVROLET,クルーズ,HR52S,FF,1300 NA,15/11～,,1台分,22134,,163943,C002TD-qq-e-478,出さない,4511969254428,C002TD,RS-R,Ti2000 DOWN,35～30/25～20,2.63/2.45,1.3LS,35700,0,出さない
CHEVROLET,クルーズ,HR52S,FF,1300 NA,15/11～,,フロント,11780,,153041,C002TDF-qq-e-27,出さない,4511969254435,C002TDF,RS-R,Ti2000 DOWN,35～30,2.63,1.3LS,19000,1250,出さない
CHEVROLET,クルーズ,HR52S,FF,1300 NA,15/11～,,リア,12524,,159427,C002TDR-qq-e-27,出さない,4511969254442,C002TDR,RS-R,Ti2000 DOWN,25～20,2.45,1.3LS,20200,1250,出さない
CHRYSLER,PTクルーザー,PT24,FF,2500 NA,16/10～,,1台分,35340,,166243,CHR200TD-qq-e-464,出さない,4511969402560,CHR200TD,RS-R,Ti2000 DOWN,35～30/55～50,2.99/3.57,クラシック,57000,0,出さない
CHRYSLER,PTクルーザー,PT24,FF,2500 NA,16/10～,,フロント,17670,,150808,CHR200TDF-qq-e-29,出さない,4511969402577,CHR200TDF,RS-R,Ti2000 DOWN,35～30,2.99,クラシック,28500,1250,出さない
CHRYSLER,PTクルーザー,PT24,FF,2500 NA,16/10～,,リア,21204,,157545,CHR200TDR-qq-e-29,出さない,4511969402591,CHR200TDR,RS-R,Ti2000 DOWN,55～50,3.57,クラシック,34200,1250,出さない
FIAT,グランデプント,199142,FF,1400 NA,18/10～,,1台分,21390,,154929,FI002TD-qq-e-16483,FI002TD-qq-e-d-16483,4511969265363,FI002TD,RS-R,Ti2000 DOWN,30～25/30～25,2.40/2.45,デュアロジック,34500,0,55700
FIAT,グランデプント,199142,FF,1400 NA,18/10～,,フロント,12958,,152643,FI002TDF-qq-e-16484,出さない,4511969265370,FI002TDF,RS-R,Ti2000 DOWN,30～25,2.40,デュアロジック,20900,1250,出さない
FIAT,グランデプント,199142,FF,1400 NA,18/10～,,リア,10602,,164014,FI002TDR-qq-e-16485,出さない,4511969265387,FI002TDR,RS-R,Ti2000 DOWN,30～25,2.45,デュアロジック,17100,1250,出さない
FIAT,フィアット500,31209,FF,875 TB,24/7～,5MT車,1台分,26350,,150881,FI005TD-qq-e-16474,FI005TD-qq-e-d-16474,4511969288706,FI005TD,RS-R,Ti2000 DOWN,25～20/35～30,2.39/4.08,ツインエアスポーツプラス,42500,0,60500
FIAT,フィアット500,31209,FF,875 TB,24/7～,5MT車,フロント,13702,,150882,FI005TDF-qq-e-16475,出さない,4511969288713,FI005TDF,RS-R,Ti2000 DOWN,25～20,2.39,ツインエアスポーツプラス,22100,1250,出さない
FIAT,フィアット500,31209,FF,875 TB,24/7～,5MT車,リア,15686,,157159,FI005TDR-qq-e-16476,出さない,4511969288720,FI005TDR,RS-R,Ti2000 DOWN,35～30,4.08,ツインエアスポーツプラス,25300,1250,出さない
