自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,販売価格
スズキ,スイフト,ZC53S/ZD53S,H29/2～,1300,,リア,11100,,280691,SSY-EP488-qq-e-6715k,SSY-EP488-qq-e-d-6715k,4515693314885,EP488,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スイフト,ZC71S,H19/5～H29/1,1200,リアドラム,フロント,11100,,280299,SSY-EP430-qq-e-1349k,SSY-EP430-qq-e-d-1349k,4515693314304,EP430,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スイフト,ZC72S,H22/9～H29/1,1200,リアドラム,フロント,11100,,280300,SSY-EP430-qq-e-1350k,SSY-EP430-qq-e-d-1350k,4515693314304,EP430,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スイフト,ZC72S/ZD72S,H22/9～H29/1,1200,ZC72S(4輪ディスク),フロント,11100,,280681,SSY-EP487-qq-e-1351k,SSY-EP487-qq-e-d-1351k,4515693314878,EP487,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スイフト,ZC72S/ZD72S,H22/9～H29/1,1200,ZC72S(4輪ディスク),リア,11100,,280689,SSY-EP488-qq-e-6713k,SSY-EP488-qq-e-d-6713k,4515693314885,EP488,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スイフト,ZD11S/ZD21S,H16/11～H22/9,1300～1500,,フロント,11100,,280297,SSY-EP430-qq-e-1347k,SSY-EP430-qq-e-d-1347k,4515693314304,EP430,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スイフトスポーツ,HT81S,H15/6～H17/5,1500,,フロント,11100,,279956,SSY-EP387-qq-e-1345k,SSY-EP387-qq-e-d-1345k,4515693313871,EP387,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スイフトスポーツ,HT81S,H15/6～H17/5,1500,,リア,11100,,280050,SSY-EP399-qq-e-6711k,SSY-EP399-qq-e-d-6711k,4515693313994,EP399,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スイフトスポーツ,ZC31S,H17/11～H22/9,1600,,フロント,11100,,280298,SSY-EP430-qq-e-1348k,SSY-EP430-qq-e-d-1348k,4515693314304,EP430,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スイフトスポーツ,ZC31S,H17/11～H22/9,1600,,リア,11100,,279430,SSY-EP312-qq-e-6712k,SSY-EP312-qq-e-d-6712k,4515693313123,EP312,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スイフトスポーツ,ZC32S,H23/12～H28/12,1600,,フロント,11100,,280682,SSY-EP487-qq-e-1352k,SSY-EP487-qq-e-d-1352k,4515693314878,EP487,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スイフトスポーツ,ZC32S,H23/12～H28/12,1600,,リア,11100,,280690,SSY-EP488-qq-e-6714k,SSY-EP488-qq-e-d-6714k,4515693314885,EP488,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スイフトスポーツ,ZC33S,H29/9～,1400,,フロント,11100,,280686,SSY-EP487-qq-e-1356k,SSY-EP487-qq-e-d-1356k,4515693314878,EP487,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スイフトスポーツ,ZC33S,H29/9～,1400,,リア,11100,,280694,SSY-EP488-qq-e-6718k,SSY-EP488-qq-e-d-6718k,4515693314885,EP488,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スプラッシュ,XB32S,H20/8～,1300,,フロント,11100,,280301,SSY-EP430-qq-e-1357k,SSY-EP430-qq-e-d-1357k,4515693314304,EP430,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スペーシア,MK32S,H25/6～H29/12,660,,フロント,11100,,280392,SSY-EP441-qq-e-1358k,SSY-EP441-qq-e-d-1358k,4515693314410,EP441,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スペーシア,MK42S,H27/5～H29/12,660,,フロント,11100,,280393,SSY-EP441-qq-e-1359k,SSY-EP441-qq-e-d-1359k,4515693314410,EP441,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スペーシア,MK53S,H29/12～,660,2WD,フロント,11100,,280814,SSY-EP516-qq-e-1360k,SSY-EP516-qq-e-d-1360k,4515693315165,EP516,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,スペーシア,MK53S,H29/12～,660,4WD,フロント,11100,,280765,SSY-EP503-qq-e-1361k,SSY-EP503-qq-e-d-1361k,4515693315035,EP503,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,セルボ/セルボ・モード,SS40/CG72V/CH72V,S57/6～H2/7,550,4WD,フロント,11100,,278187,SSY-EP061-qq-e-1362k,SSY-EP061-qq-e-d-1362k,4515693310610,EP061,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ソリオ,MA15S,H23/2～H27/8,1300,,フロント,11100,,280302,SSY-EP430-qq-e-1363k,SSY-EP430-qq-e-d-1363k,4515693314304,EP430,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ソリオ,MA36S/MA46S,H27/8～,1300,,フロント,11100,,279957,SSY-EP387-qq-e-1364k,SSY-EP387-qq-e-d-1364k,4515693313871,EP387,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ツイン/ツインハイブリッド,EC22S/EC22S改,H15/1～H17/8,660,No.～122797,フロント,11100,,279707,SSY-EP361-qq-e-1365k,SSY-EP361-qq-e-d-1365k,4515693313611,EP361,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ツイン/ツインハイブリッド,EC22S/EC22S改,H15/1～H17/8,660,No.122798～,フロント,11100,,279708,SSY-EP361-qq-e-1366k,SSY-EP361-qq-e-d-1366k,4515693313611,EP361,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ハスラー,MR31S/MR41S,H26/1～,660,リアドラム,フロント,11100,,280815,SSY-EP516-qq-e-1367k,SSY-EP516-qq-e-d-1367k,4515693315165,EP516,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ランディ,SC26/SNC26,H22/12～H28/8,2000,,フロント,11100,,280347,SSY-EP436-qq-e-1368k,SSY-EP436-qq-e-d-1368k,4515693314366,EP436,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ランディ,SC26/SNC26,H22/12～H28/8,2000,,リア,11100,,280670,SSY-EP482-qq-e-6719k,SSY-EP482-qq-e-d-6719k,4515693314823,EP482,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,CT21S,H5/9～H7/10,660,NA・No.100001～360000,フロント,11100,,278931,SSY-EP259-qq-e-1369k,SSY-EP259-qq-e-d-1369k,4515693312591,EP259,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,CT21S,H7/2～H7/10,660,ターボ・No.100001～360000,フロント,11100,,278729,SSY-EP237-qq-e-1371k,SSY-EP237-qq-e-d-1371k,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,CV21S,H5/9～H7/10,660,4WD・NA・No.100001～150000,フロント,11100,,278932,SSY-EP259-qq-e-1370k,SSY-EP259-qq-e-d-1370k,4515693312591,EP259,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,CV21S,H7/2～H7/10,660,4WD・ターボ・No.100001～360000,フロント,11100,,278730,SSY-EP237-qq-e-1372k,SSY-EP237-qq-e-d-1372k,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,CV21S/CT21S,H7/10～H10/10,660,CV21S(4WD・NA・No.150001～)/CT21S(NA・No.360001～),フロント,11100,,279492,SSY-EP327-qq-e-1373k,SSY-EP327-qq-e-d-1373k,4515693313277,EP327,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,CV21S/CT21S,H7/10～H10/10,660,CV21S(4WD・ターボ・No.150001～)/CT21S(ターボ・No.360001～),フロント,11100,,278731,SSY-EP237-qq-e-1374k,SSY-EP237-qq-e-d-1374k,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,CV51S/CT51S,H9/4～H10/10,660,FT・FTC・RV・FR・RS・RR・MC/RG・ターボ,フロント,11100,,278732,SSY-EP237-qq-e-1377k,SSY-EP237-qq-e-d-1377k,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,CV51S/CT51S,H9/4～H10/10,660,FX・FXC・RGS・SC・ABS付,フロント,11100,,278733,SSY-EP237-qq-e-1378k,SSY-EP237-qq-e-d-1378k,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,CV51S/CT51S,H9/4～H10/10,660,FX・FXC・RGS・SC・ABS無,フロント,11100,,279494,SSY-EP327-qq-e-1376k,SSY-EP327-qq-e-d-1376k,4515693313277,EP327,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,CV51S/CT51S,H9/4～H10/10,660,RC・FM・RX・RXL・SL/RG・NA,フロント,11100,,279493,SSY-EP327-qq-e-1375k,SSY-EP327-qq-e-d-1375k,4515693313277,EP327,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,MC11S/MC12S/MC21S/MC22S,H10/10～H15/9,660,リアドラム,フロント,11100,,279709,SSY-EP361-qq-e-1379k,SSY-EP361-qq-e-d-1379k,4515693313611,EP361,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,MH21S,H15/9～H20/9,660,,フロント,11100,,279710,SSY-EP361-qq-e-1380k,SSY-EP361-qq-e-d-1380k,4515693313611,EP361,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,MH21S,H17/9～H20/9,660,,フロント,11100,,280394,SSY-EP441-qq-e-1381k,SSY-EP441-qq-e-d-1381k,4515693314410,EP441,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,MH22S,H19/2～H20/9,660,,フロント,11100,,280395,SSY-EP441-qq-e-1382k,SSY-EP441-qq-e-d-1382k,4515693314410,EP441,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,MH23S,H20/9～H24/9,660,,フロント,11100,,280396,SSY-EP441-qq-e-1383k,SSY-EP441-qq-e-d-1383k,4515693314410,EP441,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,MH34S/MH44S,H24/9～H29/2,660,,フロント,11100,,280397,SSY-EP441-qq-e-1384k,SSY-EP441-qq-e-d-1384k,4515693314410,EP441,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,MH35S/MH55S,H29/2～,660,NA,フロント,11100,,280816,SSY-EP516-qq-e-1385k,SSY-EP516-qq-e-d-1385k,4515693315165,EP516,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スズキ,ワゴンR,MH35S/MH55S,H29/2～,660,ターボ,フロント,11100,,280766,SSY-EP503-qq-e-1386k,SSY-EP503-qq-e-d-1386k,4515693315035,EP503,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スバル,BRZ,ZC6,H24/4～,2000,R/RA,フロント,11100,,279935,SSY-EP386-qq-e-1254k,SSY-EP386-qq-e-d-1254k,4515693313864,EP386,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
スバル,BRZ,ZC6,H24/4～,2000,R/RA,リア,11100,,280220,SSY-EP418-qq-e-6667k,SSY-EP418-qq-e-d-6667k,4515693314182,EP418,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
