自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,販売価格
日産,ティーノ,HV10/V10,H13/1～H15/3,1800～2000,,フロント,18500,,273925,SSM-EP236-qq-e-3053k,SSM-EP236-qq-e-d-3053k,4515693022360,EP236,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,ティーノ,HV10/V10,H13/1～H15/3,1800～2000,,リア,18500,,274879,SSM-EP399-qq-e-7671k,SSM-EP399-qq-e-d-7671k,4515693023992,EP399,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,デュアリス,J10/KJ10/NJ10/KNJ10,H19/5～H26/3,2000,,フロント,18500,,275260,SSM-EP468-qq-e-3054k,SSM-EP468-qq-e-d-3054k,4515693024685,EP468,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,デュアリス,J10/KJ10/NJ10/KNJ10,H19/5～H26/3,2000,,リア,18500,,275276,SSM-EP469-qq-e-7672k,SSM-EP469-qq-e-d-7672k,4515693024692,EP469,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,テラノ,PR50/RR50/LR50/LE50,H7/9～H11/2,2700～3300,リアドラム,フロント,18500,,274531,SSM-EP346-qq-e-3061k,SSM-EP346-qq-e-d-3061k,4515693023466,EP346,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,テラノ,VBYD21,H1/10～H5/1,2700～,バン・リアドラム,フロント,18500,,273606,SSM-EP087-qq-e-3060k,SSM-EP087-qq-e-d-3060k,4515693020878,EP087,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,テラノ,VBYD21,S61/8～H1/10,2700～,バン,フロント,18500,,273603,SSM-EP087-qq-e-3055k,SSM-EP087-qq-e-d-3055k,4515693020878,EP087,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,テラノ,WBYD21,S61/8～H1/10,2700～,ワゴン・リアドラム,フロント,18500,,273604,SSM-EP087-qq-e-3056k,SSM-EP087-qq-e-d-3056k,4515693020878,EP087,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,テラノ,WBYD21/LBYD21,H1/10～H7/9,2700～,ワゴン・リアドラム,フロント,18500,,273605,SSM-EP087-qq-e-3059k,SSM-EP087-qq-e-d-3059k,4515693020878,EP087,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,テラノ,WBYD21/LBYD21/LHYD21,S63/11～H7/9,2700～,ターボ・ワゴン・4輪ディスク,フロント,18500,,273659,SSM-EP155-qq-e-3057k,SSM-EP155-qq-e-d-3057k,4515693021554,EP155,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,テラノ,WHYD21,S63/11～H7/9,3000～,ワゴン・4輪ディスク,フロント,18500,,273660,SSM-EP155-qq-e-3058k,SSM-EP155-qq-e-d-3058k,4515693021554,EP155,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,テラノレグラス,JRR50/JLR50,H8/8～H11/2,3200～3300,リアドラム,フロント,18500,,274532,SSM-EP346-qq-e-3062k,SSM-EP346-qq-e-d-3062k,4515693023466,EP346,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,テラノレグラス,JTR50/JLR50,H11/2～H14/8,3000～3300,リアドラム,フロント,18500,,274533,SSM-EP346-qq-e-3063k,SSM-EP346-qq-e-d-3063k,4515693023466,EP346,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,バサラ,JU30/JHU30/JVU30/JNU30/JVNU30,H11/11～H15/6,2400～3000,リアドラム,フロント,18500,,274534,SSM-EP346-qq-e-3064k,SSM-EP346-qq-e-d-3064k,4515693023466,EP346,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,パルサー/パルサーエクサ/リベルタビラ,N14系,H2/8～H7/1,1800,,フロント,18500,,274038,SSM-EP251-qq-e-3065k,SSM-EP251-qq-e-d-3065k,4515693022513,EP251,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,パルサーGTI-R,RNN14,H2/8～H7/1,2000,,リア,18500,,274080,SSM-EP263-qq-e-7673k,SSM-EP263-qq-e-d-7673k,4515693022636,EP263,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フーガ,GY50,H17/8～H21/10,4500,,フロント,18500,,274714,SSM-EP373-qq-e-3075k,SSM-EP373-qq-e-d-3075k,4515693023732,EP373,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フーガ,GY50,H17/8～H21/10,4500,,リア,18500,,274846,SSM-EP389-qq-e-7683k,SSM-EP389-qq-e-d-7683k,4515693023893,EP389,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フーガ,KY51,H21/11～,3700,370GT タイプS,フロント,18500,,275252,SSM-EP461-qq-e-3076k,SSM-EP461-qq-e-d-3076k,4515693024616,EP461,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フーガ,KY51,H21/11～,3700,370GT タイプS,リア,18500,,275256,SSM-EP462-qq-e-7684k,SSM-EP462-qq-e-d-7684k,4515693024623,EP462,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フーガ,Y50/PY50/PNY50,H16/10～H21/10,2500～3500,,フロント,18500,,274713,SSM-EP373-qq-e-3074k,SSM-EP373-qq-e-d-3074k,4515693023732,EP373,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フーガ,Y50/PY50/PNY50,H16/10～H21/10,2500～3500,,リア,18500,,274845,SSM-EP389-qq-e-7682k,SSM-EP389-qq-e-d-7682k,4515693023893,EP389,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フーガ,Y51/KY51/KNY51,H21/11～,2500～3700,370GT タイプS除く,フロント,18500,,274715,SSM-EP373-qq-e-3077k,SSM-EP373-qq-e-d-3077k,4515693023732,EP373,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フーガ,Y51/KY51/KNY51,H21/11～,2500～3700,370GT タイプS除く,リア,18500,,275374,SSM-EP482-qq-e-7685k,SSM-EP482-qq-e-d-7685k,4515693024821,EP482,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z32,H1/7～H14/8,3000,,フロント,18500,,273845,SSM-EP230-qq-e-3066k,SSM-EP230-qq-e-d-3066k,4515693022308,EP230,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z32,H1/7～H14/8,3000,,リア,18500,,273854,SSM-EP231-qq-e-7674k,SSM-EP231-qq-e-d-7674k,4515693022315,EP231,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z33,H14/8～H17/9,3500,純正ブレンボキャリパー非装着車,フロント,18500,,273926,SSM-EP236-qq-e-3068k,SSM-EP236-qq-e-d-3068k,4515693022360,EP236,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z33,H14/8～H17/9,3500,純正ブレンボキャリパー非装着車,リア,18500,,274842,SSM-EP389-qq-e-7676k,SSM-EP389-qq-e-d-7676k,4515693023893,EP389,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z33,H14/8～H19/1,3500,純正ブレンボキャリパー装着車,フロント,18500,,274888,SSM-EP400-qq-e-3067k,SSM-EP400-qq-e-d-3067k,4515693024005,EP400,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z33,H14/8～H19/1,3500,純正ブレンボキャリパー装着車,リア,18500,,274940,SSM-EP408-qq-e-7675k,SSM-EP408-qq-e-d-7675k,4515693024081,EP408,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z33,H17/9～H19/1,3500,純正ブレンボキャリパー非装着車,フロント,18500,,274710,SSM-EP373-qq-e-3069k,SSM-EP373-qq-e-d-3069k,4515693023732,EP373,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z33,H17/9～H19/1,3500,純正ブレンボキャリパー非装着車,リア,18500,,274843,SSM-EP389-qq-e-7677k,SSM-EP389-qq-e-d-7677k,4515693023893,EP389,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z33,H19/1～H20/12,3500,純正ブレンボキャリパー装着車,フロント,18500,,274889,SSM-EP400-qq-e-3070k,SSM-EP400-qq-e-d-3070k,4515693024005,EP400,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z33,H19/1～H20/12,3500,純正ブレンボキャリパー装着車,リア,18500,,274941,SSM-EP408-qq-e-7678k,SSM-EP408-qq-e-d-7678k,4515693024081,EP408,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z33,H19/1～H20/12,3500,純正ブレンボキャリパー非装着車,フロント,18500,,274711,SSM-EP373-qq-e-3071k,SSM-EP373-qq-e-d-3071k,4515693023732,EP373,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z33,H19/1～H20/12,3500,純正ブレンボキャリパー非装着車,リア,18500,,274844,SSM-EP389-qq-e-7679k,SSM-EP389-qq-e-d-7679k,4515693023893,EP389,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z34,H20/12～,3700,バージョンS・バージョンST,フロント,18500,,275251,SSM-EP461-qq-e-3072k,SSM-EP461-qq-e-d-3072k,4515693024616,EP461,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z34,H20/12～,3700,バージョンS・バージョンST,リア,18500,,275255,SSM-EP462-qq-e-7680k,SSM-EP462-qq-e-d-7680k,4515693024623,EP462,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z34,H20/12～,3700,バージョンS・バージョンST以外,フロント,18500,,274712,SSM-EP373-qq-e-3073k,SSM-EP373-qq-e-d-3073k,4515693023732,EP373,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
日産,フェアレディZ,Z34,H20/12～,3700,バージョンS・バージョンST以外,リア,18500,,275277,SSM-EP469-qq-e-7681k,SSM-EP469-qq-e-d-7681k,4515693024692,EP469,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
