自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,販売価格
スバル,レガシィB4/レガシィツーリングワゴン,BMM/BRM,H25/5～H26/10,2500,2.5i Sパッケージ除く,フロント,21100,,271927,MX72-EP386-qq-e-643k,MX72-EP386-qq-e-d-643k,4515693013863,EP386,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン,BMM/BRM,H25/5～H26/10,2500,2.5i Sパッケージ除く,リア,21100,,272119,MX72-EP418-qq-e-793k,MX72-EP418-qq-e-d-793k,4515693014181,EP418,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン,BP5/BL5,H15/5～H21/5,2000,2.0GT 2.0GTspecB,フロント,21100,,272105,MX72-EP417-qq-e-628k,MX72-EP417-qq-e-d-628k,4515693014174,EP417,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン,BP5/BL5,H15/5～H21/5,2000,2.0GT 2.0GTspecB,リア,21100,,271729,MX72-EP355-qq-e-778k,MX72-EP355-qq-e-d-778k,4515693013559,EP355,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン,BP5/BL5,H15/5～H21/5,2000,2.0GTカスタマイズエディション 2.0R/2.0i,フロント,21100,,271923,MX72-EP386-qq-e-629k,MX72-EP386-qq-e-d-629k,4515693013863,EP386,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン,BP5/BL5,H15/5～H21/5,2000,2.0GTカスタマイズエディション 2.0R/2.0i,リア,21100,,272115,MX72-EP418-qq-e-779k,MX72-EP418-qq-e-d-779k,4515693014181,EP418,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン,BP5/BL5,H17/8～H21/5,2000,STi・純正ブレンボキャリパー装着車,フロント,21100,,271771,MX72-EP357-qq-e-632k,MX72-EP357-qq-e-d-632k,4515693013573,EP357,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン,BP5/BL5,H17/8～H21/5,2000,STi・純正ブレンボキャリパー装着車,リア,21100,,271510,MX72-EP291-qq-e-782k,MX72-EP291-qq-e-d-782k,4515693012910,EP291,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン,BP9/BL9,H20/6～H21/5,2500,STi S402,フロント,30500,,273508,MX72-RCP112-qq-e-634k,MX72-RCP112-qq-e-d-634k,4515693871104,RCP112,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,34000,27718
スバル,レガシィB4/レガシィツーリングワゴン,BP9/BL9,H20/6～H21/5,2500,STi S402,リア,21100,,271511,MX72-EP291-qq-e-784k,MX72-EP291-qq-e-d-784k,4515693012910,EP291,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン,BPE/BLE,H15/9～H21/5,3000,,フロント,21100,,272106,MX72-EP417-qq-e-630k,MX72-EP417-qq-e-d-630k,4515693014174,EP417,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン,BPE/BLE,H15/9～H21/5,3000,,リア,21100,,271730,MX72-EP355-qq-e-780k,MX72-EP355-qq-e-d-780k,4515693013559,EP355,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン/レガシィアウトバック,BM9/BR9,H21/5～,2500,BM9 BR9(NA・25i Sパッケージ)/BR9アウトバック(25i Sパッケージ),フロント,21100,,272110,MX72-EP417-qq-e-638k,MX72-EP417-qq-e-d-638k,4515693014174,EP417,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン/レガシィアウトバック,BM9/BR9,H21/5～,2500,BM9 BR9(NA・25i Sパッケージ)/BR9アウトバック(25i Sパッケージ),リア,21100,,272332,MX72-EP472-qq-e-788k,MX72-EP472-qq-e-d-788k,4515693014723,EP472,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン/レガシィアウトバック,BM9/BR9/BRM,H21/5～H24/5,2500,BM9 BR9(NA)/アウトバック2.5,フロント,21100,,271925,MX72-EP386-qq-e-637k,MX72-EP386-qq-e-d-637k,4515693013863,EP386,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィB4/レガシィツーリングワゴン/レガシィアウトバック,BM9/BR9/BRM,H21/5～H24/5,2500,BM9 BR9(NA)/アウトバック2.5,リア,21100,,272117,MX72-EP418-qq-e-787k,MX72-EP418-qq-e-d-787k,4515693014181,EP418,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィアウトバック,BP9/BPE,H15/9～H21/5,2500～3000,,フロント,21100,,271924,MX72-EP386-qq-e-631k,MX72-EP386-qq-e-d-631k,4515693013863,EP386,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィアウトバック,BP9/BPE,H15/9～H21/5,2500～3000,,リア,21100,,272116,MX72-EP418-qq-e-781k,MX72-EP418-qq-e-d-781k,4515693014181,EP418,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィアウトバック,BRF,H21/5～H26/10,3600,アウトバック3.6R,フロント,21100,,272109,MX72-EP417-qq-e-636k,MX72-EP417-qq-e-d-636k,4515693014174,EP417,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィアウトバック,BRF,H21/5～H26/10,3600,アウトバック3.6R,リア,21100,,272331,MX72-EP472-qq-e-786k,MX72-EP472-qq-e-d-786k,4515693014723,EP472,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
スバル,レガシィツーリングワゴン,BG5,H8/6～H10/7,2000～2500,GT・GT-B・TS-RB リミテッド,フロント,19100,,271674,MX72-EP348-qq-e-4370k,MX72-EP348-qq-e-d-4370k,4515693013481,EP348,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,17370
