自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,メーカー品番,メーカー名,商品名,種類,仕様,備考,定価,販売価格,工賃
スズキ,スイフト,HT81S,00/01～05/04,,フロント,35400,,117476,371058,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スイフト,HT81S,00/01～05/04,,リア,35400,,94995,355257,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スイフト,ZC13S/ZC53S/ZD53S,17/01～,,フロント,35400,,96319,351102,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スイフト,ZC31S,05/09～11/12,,リア,35400,,110933,335112,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スイフト,ZC32S,11/12～17/09,,フロント,35400,,115791,351102,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スイフト,ZC33S,17/09～,,フロント,35400,,122444,351102,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スイフト,ZC43S,17/01～,SL リア:ディスク,フロント,35400,,96320,351102,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スイフト,ZC72S,10/09～,XS,フロント,35400,,122443,351102,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スイフト,ZC72S,10/09～17/01,RS リア:ディスク,フロント,35400,,102520,351102,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スイフト,ZC83S,17/01～,RS/XL リア:ディスク,フロント,35400,,83119,351102,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スイフト,ZD72S,10/09～17/01,,フロント,35400,,76918,351102,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スイフト,ZD83S,17/01～,XG リア:ドラム,フロント,35400,,102521,351102,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スイフト,ZD83S,17/01～,XL リア:ディスク,フロント,35400,,115792,351102,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スペーシア,MK32S/MK42S,13/03～17/12,,フロント,35400,,102902,371082,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スペーシアカスタム,MK32S/MK42S,13/03～17/12,,フロント,35400,,109559,371082,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,セルボ,HG21S,06/09～,NA&ターボ,フロント,35400,,102900,371082,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,セルボモード,CN21S,90/7～91/9,ABS付,フロント,35400,,115803,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,セルボモード,CN22S,91/8～95/9,NA 3ドア<br>車台No.→250000 ABS付,フロント,35400,,122458,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
