自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,メーカー品番,メーカー名,商品名,種類,仕様,備考,定価,販売価格,工賃
スズキ,エスクード,TDA4W/TDB4W,08/06～,,フロント,9400,,109669,371088,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TDA4W/TDB4W,08/06～,,リア,7800,,113555,325488,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,6000,4800,3000
スズキ,エスクード,TL52W,97/11～00/10,車台No.→150000,フロント,9400,,114265,371038,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TL52W,97/11～00/10,車台No.150001→,フロント,9400,,119438,371048,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エブリイ+,DA32W,99/6～01/05,,フロント,7800,,88909,371058,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,6000,4800,3000
スズキ,エブリイランディ,DA32W,01/05～05/07,,フロント,7800,,75723,371058,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,6000,4800,3000
スズキ,エリオ,RA21S/RB21S/RC51S/RD51S,01/01～,,フロント,9400,,121237,371070,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,カプチーノ,EA11R/EA21R,91/10～,,フロント,7800,,120881,371010,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,6000,4800,3000
スズキ,カプチーノ,EA11R/EA21R,91/10～,,リア,7800,,77072,375044,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,6000,4800,3000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AA34S,88/8～98/7,GT-i/GT-iA(DOHC),フロント,9400,,82559,321182,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AF34S,88/8～98/7,GT-i/GT-iA(DOHC),フロント,9400,,95793,321182,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AH14S/AJ14S/AH64S/AJ64S,88/8～98/7,,フロント,7800,,100963,371010,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,6000,4800,3000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AK34S,88/8～98/7,,フロント,9400,,115231,321182,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,GC41W,95/1～02/08,,リア,7800,,88908,355042,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,6000,4800,3000
スズキ,キザシ,RE91S/RF91S,09/10～,,フロント,9400,,121553,321552,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,キザシ,RE91S/RF91S,09/10～,,リア,7800,,92982,335112,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,6000,4800,3000
スズキ,キャラ,PG6SS,93/1～,,フロント,7800,,88214,371026,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,6000,4800,3000
スズキ,キャリイ/エブリイ,DA17V/DA17W,15/02～,,フロント,7800,,101314,371082,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,6000,4800,3000
スズキ,キャリイ/エブリイ,DA51V/DB51V,90/2～91/8,フロント:ディスク,フロント,7800,,107588,371034,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,6000,4800,3000
スズキ,キャリイ/エブリイ,DA64V/DA64W,05/08～,,フロント,7800,,101313,371082,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,6000,4800,3000
スズキ,キャリイ/エブリイ,DC51B/DD51B,91/9～98/12,,フロント,7800,,94444,371034,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,6000,4800,3000
