自動車メーカー,車種,型式,年式,駆動,排気量,過給機,適合詳細,車高調整幅,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,推奨車高 mm(F/R),バネレート kg/mm(F/R),仕様,フロントキャンバー調整,マッチンググレード,備考,注意事項,定価,SET価格,,取付特記事項
ホンダ,フリードスパイクハイブリッド,GP3,2011/10～2016/09,FF,1500,ハイブリッド,,Fr：-2～-49mm<br>Rr：-34～-58mm,60346,,264178,CRGP3K-qq-e-f1-93,CRGP3K-qq-e-d-93,4511478353902,CRGP3K,TANABE,SUSTEC PRO CR,-44/-45,5.0/4.0,減衰力固定式<br>ネジ式,,ハイブリッドジャストセレクション,,,79800,74900,,
ホンダ,フリードハイブリッド,GP3,2011/10～2016/09,FF,1500,ハイブリッド,,Fr：-3～-51mm<br>Rr：-33～-60mm,60346,,264179,CRGP3K-qq-e-f1-94,CRGP3K-qq-e-d-94,4511478353902,CRGP3K,TANABE,SUSTEC PRO CR,-44/-48,5.0/4.0,減衰力固定式<br>ネジ式,,ハイブリッドジャストセレクション,,,79800,74900,,
ホンダ,ライフ,JB1,1998/10～2003/09,FF,660,NA,,Fr：+17～-30mm<br>Rr：-29～-60mm,60346,,264207,CRJB1K-qq-e-f1-95,CRJB1K-qq-e-d-95,4511478353919,CRJB1K,TANABE,SUSTEC PRO CR,-20/-47,4.0/3.0,減衰力固定式<br>ネジ式,,メヌエット(MC後),,,79800,74900,,
ホンダ,ライフ,JC1,2008/11～2014/04,FF,660,NA,,Fr：-3～-53mm<br>Rr：-18～-52mm,60346,,264208,CRJC1K-qq-e-f1-96,CRJC1K-qq-e-d-96,4511478353926,CRJC1K,TANABE,SUSTEC PRO CR,-34/-37,4.0/3.0,減衰力固定式<br>ネジ式,,ディーバ,,,79800,74900,,
ホンダ,ライフダンク,JB3,2000/12～2003/09,FF,660,ターボ,,データなし,60346,,264772,CRJB1K-qq-e-f1-295k,CRJB1K-qq-e-d-295k,4511478353919,CRJB1K,TANABE,SUSTEC PRO CR,データなし,4.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,AZワゴン,MD11S,1998/10～2000/12,FF,660,ターボ,,データなし,60346,,264474,CRMC21SK-qq-e-f1-181,CRMC21SK-qq-e-d-181,4511478354237,CRMC21SK,TANABE,SUSTEC PRO CR,データなし,3.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,AZワゴン,MD12S,2000/12～2001/11,FF(4WD装着可),660,ターボ(NA装着可),,データなし,60346,,264497,CRMC21SK-qq-e-f1-13k,CRMC21SK-qq-e-d-13k,4511478354237,CRMC21SK,TANABE,SUSTEC PRO CR,データなし,3.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,AZワゴン,MD21S,1998/10～2000/12,FF(4WD装着可),660,ターボ(NA装着可),,データなし,60346,,264475,CRMC21SK-qq-e-f1-182,CRMC21SK-qq-e-d-182,4511478354237,CRMC21SK,TANABE,SUSTEC PRO CR,データなし,3.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,AZワゴン,MD22S,2000/12～2002/03,FF(4WD装着可),660,ターボ(NA装着可),,データなし,60346,,264498,CRMC21SK-qq-e-f1-14k,CRMC21SK-qq-e-d-14k,4511478354237,CRMC21SK,TANABE,SUSTEC PRO CR,データなし,3.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,AZワゴン,MD22S,2002/09～2003/08,FF(4WD装着可),660,ターボ(NA装着可),,データなし,60346,,264499,CRMC22SK-qq-e-f1-15k,CRMC22SK-qq-e-d-15k,4511478354244,CRMC22SK,TANABE,SUSTEC PRO CR,データなし,4.0/2.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,AZワゴン,MJ21S,2003/10～2004/11,FF(4WD装着可),660,ターボ(NA装着可),,データなし,60346,,264476,CRMH21SK-qq-e-f1-183,CRMH21SK-qq-e-d-183,4511478354220,CRMH21SK,TANABE,SUSTEC PRO CR,データなし,3.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,AZワゴン,MJ21S,2004/12～2007/04,FF(4WD装着可),660,ターボ(NA装着可),,データなし,60346,,264500,CRMH21SMCK-qq-e-f1-16k,CRMH21SMCK-qq-e-d-16k,4511478354213,CRMH21SMCK,TANABE,SUSTEC PRO CR,データなし,3.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,AZワゴン,MJ22S,2007/05～2008/09,FF(4WD装着可),660,ターボ(NA装着可),,データなし,60346,,264501,CRMH21SMCK-qq-e-f1-17k,CRMH21SMCK-qq-e-d-17k,4511478354213,CRMH21SMCK,TANABE,SUSTEC PRO CR,データなし,3.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,AZワゴン,MJ23S,2008/09～2012/10,FF(4WD装着可),660,ターボ(NA装着可),,データなし,60346,,264502,CRMH23SK-qq-e-f1-18k,CRMH23SK-qq-e-d-18k,4511478354206,CRMH23SK,TANABE,SUSTEC PRO CR,データなし,4.0/2.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,CX-5,KE2AW,2012/02～2017/02,4WD,2200,ディーゼルターボ,,Fr：-26～-64mm<br>Rr：-32～-66mm,60346,,264211,CRKEEFWK-qq-e-f1-105,CRKEEFWK-qq-e-d-105,4511478353964,CRKEEFWK,TANABE,SUSTEC PRO CR,-38/-50,6.0/5.0,減衰力固定式<br>ネジ式,,XDLパッケージ(MC前),付属のアイブッシュカラーを非装着でMC前、装着でMC後に対応,,79800,74900,,
マツダ,CX-5,KE2FW,2012/02～2017/02,FF,2200,ディーゼルターボ,,Fr：-23～-58mm<br>Rr：-28～-60mm,60346,,264212,CRKEEFWK-qq-e-f1-106,CRKEEFWK-qq-e-d-106,4511478353964,CRKEEFWK,TANABE,SUSTEC PRO CR,-33/-43,6.0/5.0,減衰力固定式<br>ネジ式,,XDLパッケージ(MC前),付属のアイブッシュカラーを非装着でMC前、装着でMC後に対応,,79800,74900,,
マツダ,CX-5,KE5AW,2013/10～2017/02,4WD,2500,NA,MC前装着可,Fr：-16～-51mm<br>Rr：-44～-78mm,60346,,264506,CRKEEFWK-qq-e-f1-22k,CRKEEFWK-qq-e-d-22k,4511478353964,CRKEEFWK,TANABE,SUSTEC PRO CR,-28/-61,6.0/5.0,減衰力固定式<br>ネジ式,,25SLパッケージ(MC後),,,79800,74900,,
マツダ,CX-5,KE5FW,2013/10～2017/02,FF,2500,NA,,データなし,60346,,264507,CRKEEFWK-qq-e-f1-23k,CRKEEFWK-qq-e-d-23k,4511478353964,CRKEEFWK,TANABE,SUSTEC PRO CR,データなし,6.0/5.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,CX-5,KEEAW,2012/02～2017/02,4WD,2000,NA,,データなし,60346,,264508,CRKEEFWK-qq-e-f1-24k,CRKEEFWK-qq-e-d-24k,4511478353964,CRKEEFWK,TANABE,SUSTEC PRO CR,データなし,6.0/5.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,CX-5,KEEFW,2012/02～2017/02,FF,2000,NA,,データなし,60346,,264509,CRKEEFWK-qq-e-f1-25k,CRKEEFWK-qq-e-d-25k,4511478353964,CRKEEFWK,TANABE,SUSTEC PRO CR,データなし,6.0/5.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,MPV,LY3P,2006/03～2010/07,FF(4WD装着可),2300,ターボ,,Fr：-10～-62mm<br>Rr：-6～-55mm,75193,,264243,CRLY3PK-qq-e-f1-107,CRLY3PK-qq-e-d-107,4511478353971,CRLY3PK,TANABE,SUSTEC PRO CR,-44/-44,6.0/8.0,減衰力固定式<br>ネジ式,,23T,,,99800,89900,,
マツダ,MPV,LY3P,2006/04～2016/03,FF,2300,NA,,Fr：-15～-65mm<br>Rr：-12～-65mm,75193,,264447,CRLY3PK-qq-e-f1-108,CRLY3PK-qq-e-d-108,4511478353971,CRLY3PK,TANABE,SUSTEC PRO CR,-40/-48,6.0/8.0,減衰力固定式<br>ネジ式,,23C,,,99800,89900,,
マツダ,MPV,LY3P,2016/02～2016/03,FF,2300,NA,,データなし,75193,,264512,CRLY3PK-qq-e-f1-28k,CRLY3PK-qq-e-d-28k,4511478353971,CRLY3PK,TANABE,SUSTEC PRO CR,データなし,6.0/8.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,99800,89900,,
マツダ,RX-8,SE3P,2003/04～2008/03,FF,ロータリー,NA,2008/03～マイナー後車装着不可,Fr：+7～-57mm<br>Rr：+8～-56mm,52922,,264300,CRSE3PK-qq-e-f1-109,CRSE3PK-qq-e-d-109,4511478353988,CRSE3PK,TANABE,SUSTEC PRO CR,-31/-30,8.0/6.0,減衰力固定式<br>ネジ式,,タイプS,リア純正バンプ使用,,69800,67400,,
マツダ,アクセラ,BM2FP,2015/12～,FF,2200,ディーゼルターボ,,Fr：-27～-61mm<br>Rr：-36～-69mm,60346,,264525,CRBM2FPK-qq-e-f1-42k,CRBM2FPK-qq-e-d-42k,4511478356194,CRBM2FPK,TANABE,SUSTEC PRO CR,-27/-36,5.0/5.0,減衰力固定式<br>ネジ式,,XD(MC後),リア純正ダストブーツ/バンプラバー使用,フロントウィンカー高さ注意,79800,74900,,
マツダ,アクセラ,BM5AP,2013/11～2016/06,4WD,1500,NA,,Fr：-18～-55mm<br>Rr：-36～-68mm,60346,,264526,CRBM5APK-qq-e-f1-43k,CRBM5APK-qq-e-d-43k,4511478356781,CRBM5APK,TANABE,SUSTEC PRO CR,-30/-50,5.0/5.0,減衰力固定式<br>ネジ式,,15C,リア純正ダストブーツ/バンプラバー使用,2016/07以降ウィンカー高さ注意,79800,74900,,
マツダ,アクセラ,BM5FP,2013/11～2016/06,FF,1500,NA,,データなし,60346,,264527,CRBM5FSK-qq-e-f1-44k,CRBM5FSK-qq-e-d-44k,4511478354534,CRBM5FSK,TANABE,SUSTEC PRO CR,データなし,5.0/5.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし<br>リア純正ダストブーツ/バンプラバー使用,2016/07以降ウィンカー高さ注意,79800,74900,,
マツダ,アクセラスポーツ,BM2FS,2014/01～,FF,2200,NA,MC後,データなし,60346,,264528,CRBM2FPK-qq-e-f1-45k,CRBM2FPK-qq-e-d-45k,4511478356194,CRBM2FPK,TANABE,SUSTEC PRO CR,データなし,5.0/5.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,フロントウィンカー高さ注意,79800,74900,,
マツダ,アクセラスポーツ,BM5FS,2013/11～2016/07,FF,1500,NA,,Fr：-21～-57mm<br>Rr：-37～-69mm,60346,,264123,CRBM5FSK-qq-e-f1-110,CRBM5FSK-qq-e-d-110,4511478354534,CRBM5FSK,TANABE,SUSTEC PRO CR,-40/-54,5.0/5.0,減衰力固定式<br>ネジ式,,15C,,2016/07以降ウィンカー高さ注意,79800,74900,,
マツダ,アクセラスポーツ,BMEFS,2013/11～,FF,2000,NA,,データなし,60346,,264529,CRBM5FSK-qq-e-f1-46k,CRBM5FSK-qq-e-d-46k,4511478354534,CRBM5FSK,TANABE,SUSTEC PRO CR,データなし,5.0/5.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,アクセラハイブリッド,BYEFP,2013/11～2016/06,FF,2000,ハイブリッド,2016/07以降ウィンカー高さ不足の為適合不可,Fr：-32～-67mm<br>Rr：-39～-68mm,60346,,264530,CRBYEFPK-qq-e-f1-47k,CRBYEFPK-qq-e-d-47k,4511478356279,CRBYEFPK,TANABE,SUSTEC PRO CR,-44/-53,5.0/5.0,減衰力固定式<br>ネジ式,,ハイブリッド-C,,,79800,74900,,
マツダ,アテンザ,GJ2AP,2012/11～,4WD,2200,ディーゼルターボ,,データなし,60346,,264533,CRGJ2FWK-qq-e-f1-50k,CRGJ2FWK-qq-e-d-50k,4511478354909,CRGJ2FWK,TANABE,SUSTEC PRO CR,データなし,6.0/4.0,減衰力固定式<br>ネジ式,,現車未確認,アイブッシュカラーを非装着でMC前、装着でMC後に対応<br>未計測の為、車高データなし,,79800,74900,,
マツダ,アテンザ,GJ2FP,2012/11～,FF,2200,ディーゼルターボ,,データなし,60346,,264534,CRGJ2FWK-qq-e-f1-51k,CRGJ2FWK-qq-e-d-51k,4511478354909,CRGJ2FWK,TANABE,SUSTEC PRO CR,データなし,6.0/4.0,減衰力固定式<br>ネジ式,,現車未確認,アイブッシュカラーを非装着でMC前、装着でMC後に対応<br>未計測の為、車高データなし,,79800,74900,,
マツダ,アテンザ,GJEFP,2012/11～,FF,2000,NA,,Fr：-17～-54mm<br>Rr：-24～-57mm,60346,,264173,CRGJ2FWK-qq-e-f1-111,CRGJ2FWK-qq-e-d-111,4511478354909,CRGJ2FWK,TANABE,SUSTEC PRO CR,-29/-41,6.0/4.0,減衰力固定式<br>ネジ式,,20S,アイブッシュカラーを非装着でMC前、装着でMC後に対応,,79800,74900,,
マツダ,アテンザワゴン,GJ2AW,2015/01～,4WD,2200,ディーゼルターボ,,Fr：-32～-67mm<br>Rr：-28～-61mm,60346,,264175,CRGJ2FWK-qq-e-f1-113,CRGJ2FWK-qq-e-d-113,4511478354909,CRGJ2FWK,TANABE,SUSTEC PRO CR,-43/-46,6.0/4.0,減衰力固定式<br>ネジ式,,XD(M/C後),アイブッシュカラーを非装着でMC前、装着でMC後に対応,,79800,74900,,
マツダ,アテンザワゴン,GJ2FW,2012/11～,FF,2200,ディーゼルターボ,,Fr：-29～-64mm<br>Rr：-26～-57mm,60346,,264174,CRGJ2FWK-qq-e-f1-112,CRGJ2FWK-qq-e-d-112,4511478354909,CRGJ2FWK,TANABE,SUSTEC PRO CR,-40/-42,6.0/4.0,減衰力固定式<br>ネジ式,,XD(M/C後),アイブッシュカラーを非装着でMC前、装着でMC後に対応,,79800,74900,,
マツダ,アテンザワゴン,GJ5AW,2012/11～,4WD,2500,NA,,データなし,60346,,264535,CRGJ2FWK-qq-e-f1-52k,CRGJ2FWK-qq-e-d-52k,4511478354909,CRGJ2FWK,TANABE,SUSTEC PRO CR,データなし,6.0/4.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,アテンザワゴン,GJ5FW,2012/11～,FF,2500,NA,,Fr：-19～-55mm<br>Rr：-28～-58mm,60346,,264176,CRGJ2FWK-qq-e-f1-114,CRGJ2FWK-qq-e-d-114,4511478354909,CRGJ2FWK,TANABE,SUSTEC PRO CR,-29/-43,6.0/4.0,減衰力固定式<br>ネジ式,,25SLパッケージ(MC前),アイブッシュカラーを非装着でMC前、装着でMC後に対応,,79800,74900,,
マツダ,アテンザワゴン,GJEFW,2012/11～,FF,2000,NA,,データなし,60346,,264536,CRGJ2FWK-qq-e-f1-53k,CRGJ2FWK-qq-e-d-53k,4511478354909,CRGJ2FWK,TANABE,SUSTEC PRO CR,データなし,6.0/4.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,キャロル,HB24S,2004/09～2009/12,FF,660,NA,,データなし,60346,,264597,CRMH21SMCK-qq-e-f1-118k,CRMH21SMCK-qq-e-d-118k,4511478354213,CRMH21SMCK,TANABE,SUSTEC PRO CR,データなし,3.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,キャロル,HB25S,2009/12～2015/01,FF,660,NA,,データなし,60346,,264598,CRMH23SK-qq-e-f1-119k,CRMH23SK-qq-e-d-119k,4511478354206,CRMH23SK,TANABE,SUSTEC PRO CR,データなし,4.0/2.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,キャロルエコ,HB35S,2012/11～2015/01,FF,660,NA,,データなし,60346,,264599,CRMH23SK-qq-e-f1-120k,CRMH23SK-qq-e-d-120k,4511478354206,CRMH23SK,TANABE,SUSTEC PRO CR,データなし,4.0/2.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,スクラムバン,DG64V,2005/09～2015/02,FF(4WD共通),660,NA,3型(～2008/04)専用,データなし,60346,,264625,CRDA64WK-qq-e-f1-146k,CRDA64WK-qq-e-d-146k,4511478354107,CRDA64WK,TANABE,SUSTEC PRO CR,データなし,3.0/4.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,スクラムバン,DG64V,2005/09～2015/02,FF(4WD共通),660,NA,4型(2008/04～)専用,データなし,60346,,264626,CRDA64WMCK-qq-e-f1-147k,CRDA64WMCK-qq-e-d-147k,4511478354114,CRDA64WMCK,TANABE,SUSTEC PRO CR,データなし,3.0/4.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,スクラムワゴン,DG64W,2005/09～2008/04,FR,660,NA,2008/04～(4型～)装着不可,データなし,60346,,264627,CRDA64WK-qq-e-f1-148k,CRDA64WK-qq-e-d-148k,4511478354107,CRDA64WK,TANABE,SUSTEC PRO CR,データなし,3.0/4.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,スクラムワゴン,DG64W,2008/04～2015/02,FR,660,ターボ,～2008/04(～3型)装着不可,データなし,60346,,264628,CRDA64WMCK-qq-e-f1-149k,CRDA64WMCK-qq-e-d-149k,4511478354114,CRDA64WMCK,TANABE,SUSTEC PRO CR,データなし,3.0/4.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,スピアーノ,HF21S,2002/01～2008/10,4WD,660,NA,2型(2003/9～2004/10)装着不可,データなし,60346,,264644,CRHE21SK-qq-e-f1-165k,CRHE21SK-qq-e-d-165k,4511478354091,CRHE21SK,TANABE,SUSTEC PRO CR,データなし,4.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,デミオ,DE3FS,2007/07～2014/09,FF,1300,NA,,Fr：-11～-45mm<br>Rr：-31～-54mm,60346,,264148,CRDE3FSK-qq-e-f1-116,CRDE3FSK-qq-e-d-116,4511478353933,CRDE3FSK,TANABE,SUSTEC PRO CR,-28/-44,3.0/3.0,減衰力固定式<br>ネジ式,,13C-V,フロント/リア共に純正バンプラバー/ダストブーツ使用,,79800,74900,,
マツダ,デミオ,DE5FS,2007/07～2014/09,FF,1500,NA,,Fr：-12～-42mm<br>Rr：-25～-52mm,60346,,264147,CRDE3FSK-qq-e-f1-115,CRDE3FSK-qq-e-d-115,4511478353933,CRDE3FSK,TANABE,SUSTEC PRO CR,15/15,3.0/3.0,減衰力固定式<br>ネジ式,,スポルト,,,79800,74900,,
マツダ,デミオ,DEJFS,2011/06～2014/09,FF,1300,NA,,Fr：-16～-43mm<br>Rr：-14～-42mm,60346,,264149,CRDE3FSK-qq-e-f1-117,CRDE3FSK-qq-e-d-117,4511478353933,CRDE3FSK,TANABE,SUSTEC PRO CR,-31/-27,3.0/3.0,減衰力固定式<br>ネジ式,,スカイアクティブ,,,79800,74900,,
マツダ,デミオ,DJ3FS,2014/09～,FF,1300,NA,,Fr：-18～-51mm<br>Rr：-14～-63mm,60346,,264676,CRDJ5FSK-qq-e-f1-197k,CRDJ5FSK-qq-e-d-197k,4511478355746,CRDJ5FSK,TANABE,SUSTEC PRO CR,-26/-44,5.0/5.0,減衰力固定式<br>ネジ式,,13S,,,79800,74900,,
マツダ,デミオ,DJ5FS,2014/10～,FF,1500,ディーゼルターボ,,Fr：-25～-58mm<br>Rr：-22～-59mm,60346,,264677,CRDJ5FSK-qq-e-f1-198k,CRDJ5FSK-qq-e-d-198k,4511478355746,CRDJ5FSK,TANABE,SUSTEC PRO CR,-34/-41,5.0/5.0,減衰力固定式<br>ネジ式,,XDツーリングLパッケージ,,,79800,74900,,
マツダ,デミオ,DY3W,2002/08～2007/07,FF,1300,NA,,Fr：-17～-51mm<br>Rr：-23～-52mm,60346,,264150,CRDY3WK-qq-e-f1-118,CRDY3WK-qq-e-d-118,4511478353940,CRDY3WK,TANABE,SUSTEC PRO CR,-39/-38,3.0/3.0,減衰力固定式<br>ネジ式,,カジュアル(MC後),フロント/リア共に純正バンプラバー/ダストブーツ使用,,79800,74900,,
マツダ,フレア,MJ34S,2012/09～2017/03,FF,660,NA,,データなし,60346,,264719,CRMH34SK-qq-e-f1-242k,CRMH34SK-qq-e-d-242k,4511478354190,CRMH34SK,TANABE,SUSTEC PRO CR,データなし,3.0/2.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,フレア,MJ44S,2014/08～2017/03,FF,660,NA,,データなし,60346,,264720,CRMH34SK-qq-e-f1-243k,CRMH34SK-qq-e-d-243k,4511478354190,CRMH34SK,TANABE,SUSTEC PRO CR,データなし,3.0/2.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,フレアカスタムスタイル,MJ34S,2012/09～2017/03,FF,660,NA,,データなし,60346,,264721,CRMH34SK-qq-e-f1-244k,CRMH34SK-qq-e-d-244k,4511478354190,CRMH34SK,TANABE,SUSTEC PRO CR,データなし,3.0/2.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,フレアカスタムスタイル,MJ44S,2014/08～2017/03,FF,660,NA,,データなし,60346,,264722,CRMH34SK-qq-e-f1-245k,CRMH34SK-qq-e-d-245k,4511478354190,CRMH34SK,TANABE,SUSTEC PRO CR,データなし,3.0/2.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,フレアクロスオーバー,MS31S,2014/01～,4WD,660,NA(ターボ装着可),,Fr：-27～-63mm<br>Rr：-35～-64mm,60346,,264724,CRMR41S4WDK-qq-e-f1-247k,CRMR41S4WDK-qq-e-d-247k,4511478355760,CRMR41S4WDK,TANABE,SUSTEC PRO CR,-35/-53,3.0/2.0,減衰力固定式<br>ネジ式,,XS,リア車高調はスペーサー式,,79800,74900,,
マツダ,フレアクロスオーバー,MS31S,2014/01～,FF,660,NA(ターボ装着可),,データなし,60346,,264723,CRMR31SK-qq-e-f1-246k,CRMR31SK-qq-e-d-246k,4511478354169,CRMR31SK,TANABE,SUSTEC PRO CR,データなし,3.0/2.0,減衰力固定式<br>ネジ式,,現車未確認,リア車高調はスペーサー式<br>未計測の為、車高データなし,,79800,74900,,
マツダ,フレアクロスオーバー,MS41S,2015/05～,FF,660,NA(ターボ装着可),,データなし,60346,,264725,CRMR31SK-qq-e-f1-248k,CRMR31SK-qq-e-d-248k,4511478354169,CRMR31SK,TANABE,SUSTEC PRO CR,データなし,3.0/2.0,減衰力固定式<br>ネジ式,,現車未確認,リア車高調はスペーサー式<br>未計測の為、車高データなし,,79800,74900,,
マツダ,フレアクロスオーバー,MS41S,2015/05～,4WD,660,NA(ターボ装着可),,データなし,60346,,264726,CRMR41S4WDK-qq-e-f1-249k,CRMR41S4WDK-qq-e-d-249k,4511478355760,CRMR41S4WDK,TANABE,SUSTEC PRO CR,データなし,3.0/2.0,減衰力固定式<br>ネジ式,,現車未確認,リア車高調はスペーサー式<br>未計測の為、車高データなし,,79800,74900,,
マツダ,フレアワゴン,MM21S,2012/06～2013/04,FF,660,NA,カスタムスタイル装着不可,データなし,60346,,264727,CRMK21SK-qq-e-f1-250k,CRMK21SK-qq-e-d-250k,4511478354183,CRMK21SK,TANABE,SUSTEC PRO CR,データなし,4.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,フレアワゴン,MM32S,2013/04～,FF,660,NA,,データなし,60346,,264728,CRMK32SK-qq-e-f1-251k,CRMK32SK-qq-e-d-251k,4511478354152,CRMK32SK,TANABE,SUSTEC PRO CR,データなし,3.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,フレアワゴン,MM42S,2015/05～2018/01,FF,660,NA,,データなし,60346,,264729,CRMK42SK-qq-e-f1-252k,CRMK42SK-qq-e-d-252k,4511478356408,CRMK42SK,TANABE,SUSTEC PRO CR,データなし,3.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,フレアワゴンカスタムスタイル,MM32S,2013/04～,FF,660,NA,,データなし,60346,,264730,CRMK32SK-qq-e-f1-253k,CRMK32SK-qq-e-d-253k,4511478354152,CRMK32SK,TANABE,SUSTEC PRO CR,データなし,3.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,フレアワゴンカスタムスタイル,MM42S,2015/05～2018/01,FF,660,NA,,データなし,60346,,264731,CRMK42SK-qq-e-f1-254k,CRMK42SK-qq-e-d-254k,4511478356408,CRMK42SK,TANABE,SUSTEC PRO CR,データなし,3.0/3.0,減衰力固定式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,79800,74900,,
マツダ,フレアワゴンカスタムスタイル,MM53S,2018/02～,FF,660,ハイブリッド,,Fr：-19～-47mm<br>Rr：-41～-63mm,60346,,264732,CRMK53SK-qq-e-f1-255k,CRMK53SK-qq-e-d-255k,4511478356705,CRMK53SK,TANABE,SUSTEC PRO CR,-25/-47,3.0/3.0,,,ハイブリッドXT,,,79800,74900,,
マツダ,ベリーサ,DC5W,2004/06～2015/10,FF,1500,NA,,Fr：-26～-49mm<br>Rr：-16～-40mm,60346,,264151,CRDY3WK-qq-e-f1-119,CRDY3WK-qq-e-d-119,4511478353940,CRDY3WK,TANABE,SUSTEC PRO CR,15/12,3.0/3.0,減衰力固定式<br>ネジ式,,C,フロント/リア純正ダストブーツ/バンプ使用,,79800,74900,,
マツダ,ロードスター,NCEC,2005/08～2008/12,FF,2000,NA,2008/12～マイナー後車不可<br>ビルシュタインダンパー車不可,Fr：-10～-68mm<br>Rr：-5～-63mm,60346,,264260,CRNCECK-qq-e-f1-120,CRNCECK-qq-e-d-120,4511478353957,CRNCECK,TANABE,SUSTEC PRO CR,-41/-33,6.0/4.0,減衰力固定式<br>ネジ式,,RS,,,79800,74900,,
マツダ,ロードスター,ND5RC,2015/05～,FF,1500,NA,,Fr：-14～-59mm<br>Rr：-22～-51mm,52922,,264783,CRND5RCK-qq-e-f1-311k,CRND5RCK-qq-e-d-311k,4511478355999,CRND5RCK,TANABE,SUSTEC PRO CR,-36/-33,4.0/4.0,減衰力固定式<br>ネジ式,,Sスペシャルパッケージ,フロント/リア共に純正ダストブーツ使用,,69800,67400,,
