自動車メーカー,車種,型式,年式,駆動,排気量,過給機,適合詳細,ダウン量,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,セット内容,バネレート kg/mm(F/R),バンプカット量 (F/R),マッチンググレード,備考,注意事項,定価,SET価格,,取付特記事項
日産,エルグランド,TE52,2010/08～,FF,2500,NA,,データなし,21450,,265527,PE52NK-qq-e-f1-650,PE52NK-qq-e-d-650,4511478254421,PE52NK,TANABE,SUSTEC NF210,1台分,3.1/7.8,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,36000,37000,,
日産,エルグランド,TNE52,2010/08～,4WD,2500,NA,,Fr：-20～-30mm<br>Rr：-10～-20mm,21450,,265528,PNE52NK-qq-e-f1-648,PNE52NK-qq-e-d-648,4511478254452,PNE52NK,TANABE,SUSTEC NF210,1台分,3.1/7.7,純正バンプカット不要,2.5ライダー(MC前),,,36000,37000,,
日産,オッティ,H91W,2005/06～2006/10,FF,660,ターボ専用,,データなし,13760,,265536,H81WTBNK-qq-e-f1-653,H81WTBNK-qq-e-d-653,4511478185893,H81WTBNK,TANABE,SUSTEC NF210,1台分,2.1/2.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
日産,オッティ,H92W,2006/10～2013/06,FF,660,NA,,データなし,13760,,265537,H82WNK-qq-e-f1-654,H82WNK-qq-e-d-654,4511478252373,H82WNK,TANABE,SUSTEC NF210,1台分,2.0/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
日産,オッティ,H92W,2006/10～2013/06,FF,660,ターボ(NA不可),,Fr：-30～-40mm<br>Rr：-20～-30mm,13760,,265534,H82WSPNK-qq-e-f1-652,H82WSPNK-qq-e-d-652,4511478252557,H82WSPNK,TANABE,SUSTEC NF210,1台分,2.3/2.6,純正バンプカット不要,RX(MC前),,,23000,29100,,
日産,キューブ,BZ11,2002/10～2008/11,FF,1400,NA,,Fr：-25～-35mm<br>Rr：-25～-35mm,16752,,265538,BZ11NK-qq-e-f1-655,BZ11NK-qq-e-d-655,4511478185497,BZ11NK,TANABE,SUSTEC NF210,1台分,2.2/4.1,純正バンプカット不要,14SX(MC前),,,28000,32100,,
日産,キューブ,YZ11,2005/05～2008/11,FF,1500,NA,,Fr：-25～-35mm<br>Rr：-20～-30mm,16752,,265539,BZ11NK-qq-e-f1-656,BZ11NK-qq-e-d-656,4511478185497,BZ11NK,TANABE,SUSTEC NF210,1台分,2.2/4.1,純正バンプカット不要,15M(中期),,,28000,32100,,
日産,キューブ,Z12,2008/11～,FF,1500,NA,,Fr：-30～-40mm<br>Rr：-20～-30mm,16752,,265541,BZ11NK-qq-e-f1-657,BZ11NK-qq-e-d-657,4511478185497,BZ11NK,TANABE,SUSTEC NF210,1台分,2.2/4.1,純正バンプカット不要,15XVセレクション(MC前),,,28000,32100,,
日産,キューブキュービック,BGZ11,2003/09～2008/11,FF,1400,NA,,Fr：-35～-45mm<br>Rr：-30～-40mm,16752,,265542,BZ11NK-qq-e-f1-658,BZ11NK-qq-e-d-658,4511478185497,BZ11NK,TANABE,SUSTEC NF210,1台分,2.2/4.1,純正バンプカット不要,14EX,,,28000,32100,,
日産,クリッパーリオ,U72W,2007/06～2012/01,4WD,660,ターボ(NA装着可),,Fr：-5～-15mm<br>Rr：-25～-35mm,13760,,265550,U62WNK-qq-e-f1-642,U62WNK-qq-e-d-642,4511478254100,U62WNK,TANABE,SUSTEC NF210,1台分,3.1/3.0,純正バンプカット不要,タウンボックスRX,,,23000,29100,,
日産,ジューク,F15,2010/11～,FF,1600,NA,,データなし,22580,,265554,YF15NK-qq-e-f1-660,YF15NK-qq-e-d-660,4511478254339,YF15NK,TANABE,SUSTEC NF210,1台分,2.1/3.4,25/なし,現車未確認,未計測の為、車高データなし,,38000,38200,,
日産,ジューク,YF15,2010/06～,FF,1500,NA,,Fr：-25～-35mm<br>Rr：-25～-35mm,22580,,265553,YF15NK-qq-e-f1-659,YF15NK-qq-e-d-659,4511478254339,YF15NK,TANABE,SUSTEC NF210,1台分,2.1/3.4,25/なし,15RX,,,38000,38200,,
日産,シルフィ,TB17,2012/12～,FF,1800,NA,,Fr：-15～-25mm<br>Rr：-25～-35mm,20884,,265551,TB17NK-qq-e-f1-661,TB17NK-qq-e-d-661,4511478255145,TB17NK,TANABE,SUSTEC NF210,1台分,2.2/3.5,純正バンプカット不要,S,,,35000,36400,,
日産,スカイライン,HV37,2014/02～,FR,3500,ハイブリッド,,Fr：-15～-25mm<br>Rr：-5～-15mm,20884,,265560,HV37NK-qq-e-f1-664,HV37NK-qq-e-d-664,4511478255558,HV37NK,TANABE,SUSTEC NF210,1台分,7.7/3.6,純正バンプカット不要,350GTハイブリッドタイプSP,前後共に純正消音チューブ再使用,,35000,36400,,
日産,スカイライン,KV36,2008/12～2013/11,FR,3700,NA,,Fr：-20～-30mm<br>Rr：-25～-35mm,20884,,265558,PV36NK-qq-e-f1-665,PV36NK-qq-e-d-665,4511478252496,PV36NK,TANABE,SUSTEC NF210,1台分,7.6/7.2,純正バンプカット不要,370GTタイプS(MC前),,,35000,36400,,
日産,スカイライン,PV36,2006/11～2008/12,FR,3500,NA,4WAS付車未確認,Fr：-20～-30mm<br>Rr：-20～-30mm,20884,,265557,PV36NK-qq-e-f1-662,PV36NK-qq-e-d-662,4511478252496,PV36NK,TANABE,SUSTEC NF210,1台分,7.6/7.2,10/なし,350GTタイプS,,,35000,36400,,
日産,スカイライン,V36,2006/11～2014/04,FR,2500,NA,,Fr：-15～-25mm<br>Rr：-15～-25mm,20884,,265556,PV36NK-qq-e-f1-663,PV36NK-qq-e-d-663,4511478252496,PV36NK,TANABE,SUSTEC NF210,1台分,7.6/7.2,純正バンプカット不要,250GT(MC前),,,35000,36400,,
日産,スカイライン,YV37,2014/11～2019/09,FR,2000,ターボ,,Fr：-15～-25mm<br>Rr：-5～-10mm,20884,,265559,HV37NK-qq-e-f1-666,HV37NK-qq-e-d-666,4511478255558,HV37NK,TANABE,SUSTEC NF210,1台分,7.7/3.6,純正バンプカット不要,200GT-t,前後共に純正消音チューブ再使用,,35000,36400,,
日産,スカイラインクーペ,CKV36,2007/10～2015/12,FR,3700,NA,,Fr：-20～-30mm<br>Rr：-10～-20mm,20884,,265555,PV36NK-qq-e-f1-667,PV36NK-qq-e-d-667,4511478252496,PV36NK,TANABE,SUSTEC NF210,1台分,7.6/7.2,10/なし,370GTタイプSP(MC前),,,35000,36400,,
日産,セレナ,C25,2005/05～2010/11,FF,2000,NA,,Fr：-15～-25mm<br>Rr：-20～-25mm,21450,,265562,C25NK-qq-e-f1-669,C25NK-qq-e-d-669,4511478232580,C25NK,TANABE,SUSTEC NF210,1台分,2.6/5.4,20/なし,20S(MC前),,,36000,37000,,
日産,セレナ,C26,2010/11～2016/08,FF,2000,NA,,Fr：-20～-30mm<br>Rr：-15～-25mm,21450,,265568,C26NK-qq-e-f1-671,C26NK-qq-e-d-671,4511478254360,C26NK,TANABE,SUSTEC NF210,1台分,2.7/5.4,25/なし,20X(MC前),,,36000,37000,,
日産,セレナ,C27,2016/08～,FF,2000,NA,,Fr：-15～-25mm<br>Rr：-25～-35mm,21450,,265570,C26NK-qq-e-f1-673,C26NK-qq-e-d-673,4511478254360,C26NK,TANABE,SUSTEC NF210,1台分,2.7/5.4,25/なし,20S,,,36000,37000,,
日産,セレナ,CC25,2006/06～2010/11,FF,2000,NA,,Fr：-15～-25mm<br>Rr：-20～-30mm,21450,,265564,C25NK-qq-e-f1-672,C25NK-qq-e-d-672,4511478232580,C25NK,TANABE,SUSTEC NF210,1台分,2.6/5.4,20/なし,ハイウェイスター(MC前),,,36000,37000,,
日産,セレナ,CNC25,2005/05～2010/11,4WD,2000,NA,,Fr：-25～-35mm<br>Rr：-30～-40mm,21450,,265566,NC25NK-qq-e-f1-676,NC25NK-qq-e-d-676,4511478189549,NC25NK,TANABE,SUSTEC NF210,1台分,2.6/8.6,25/なし,ハイウェイスター(MC前),,,36000,37000,,
日産,セレナ,FC26,2010/11～2016/08,FF,2000,NA,,Fr：-20～-30mm<br>Rr：-15～-25mm,21450,,265572,C26NK-qq-e-f1-670,C26NK-qq-e-d-670,4511478254360,C26NK,TANABE,SUSTEC NF210,1台分,2.7/5.4,25/なし,ハイウェイスター(MC前),,,36000,37000,,
日産,セレナ,GC27,2016/08～,FF,2000,ハイブリッド,,Fr：-20～-30mm<br>Rr：-25～-35mm,21450,,265575,C26NK-qq-e-f1-675,C26NK-qq-e-d-675,4511478254360,C26NK,TANABE,SUSTEC NF210,1台分,2.7/5.4,25/なし,ライダーSハイブリッド,,,36000,37000,,
日産,セレナ,GC27,2016/08～,FF,2000,ハイブリッド,,Fr：-25～-35mm<br>Rr：-25～-35mm,21450,,265574,C26NK-qq-e-f1-679,C26NK-qq-e-d-679,4511478254360,C26NK,TANABE,SUSTEC NF210,1台分,2.7/5.4,25/なし,X<br>ハイブリッド,,,36000,37000,,
日産,セレナ,GFC27,2016/08～,FF,2000,ハイブリッド,,Fr：-20～-30mm<br>Rr：-20～-30mm,21450,,265578,C26NK-qq-e-f1-677,C26NK-qq-e-d-677,4511478254360,C26NK,TANABE,SUSTEC NF210,1台分,2.7/5.4,25/なし,ハイウェイスターGハイブリッド,,,36000,37000,,
日産,セレナ,HC26,2012/08～2016/08,FF,2000,ハイブリッド,,データなし,21450,,265582,C26NK-qq-e-f1-678,C26NK-qq-e-d-678,4511478254360,C26NK,TANABE,SUSTEC NF210,1台分,2.7/5.4,25/なし,現車未確認,未計測の為、車高データなし,,36000,37000,,
日産,セレナ,HC27,2018/03～,FF,1200,ハイブリッド,,Fr：-25～-35mm<br>Rr：-25～-35mm,21450,,265561,C25NK-qq-e-f1-142k,C25NK-qq-e-d-142k,4511478232580,C25NK,TANABE,SUSTEC NF210,1台分,2.6/5.4,25/なし,eパワー<br>XV<br>ハイブリッド,,,36000,37000,,
日産,セレナ,HFC26,2012/08～2016/08,FF,2000,ハイブリッド,,Fr：-20～-30mm<br>Rr：-20～-30mm,21450,,265580,C26NK-qq-e-f1-674,C26NK-qq-e-d-674,4511478254360,C26NK,TANABE,SUSTEC NF210,1台分,2.7/5.4,25/なし,ハイウェイスターSハイブリッド,,,36000,37000,,
日産,セレナ,NC25,2005/12～2010/11,4WD,2000,NA,,Fr：-20～-30mm<br>Rr：-30～-40mm,21450,,265567,NC25NK-qq-e-f1-668,NC25NK-qq-e-d-668,4511478189549,NC25NK,TANABE,SUSTEC NF210,1台分,2.6/8.5,25/なし,20S(MC前),,,36000,37000,,
日産,ティアナ,J31,2003/02～2008/06,FF,2300,NA,,Fr：-10～-20mm<br>Rr：-10～-20mm,20884,,265584,J31NK-qq-e-f1-681,J31NK-qq-e-d-681,4511478187637,J31NK,TANABE,SUSTEC NF210,1台分,2.9/4.4,純正バンプカット不要,230JKMコレクション(MC前),,,35000,36400,,
日産,ティアナ,J32,2008/06～2014/02,FF,2500,NA,,Fr：-20～-30mm<br>Rr：-10～-20mm,20884,,265585,J32NK-qq-e-f1-680,J32NK-qq-e-d-680,4511478254216,J32NK,TANABE,SUSTEC NF210,1台分,2.3/3.9,純正バンプカット不要,250XE(MC前),,,35000,36400,,
日産,ティーダ,C11,2004/09～2008/01,FF,1500,NA,,Fr：-25～-35mm<br>Rr：-25～-35mm,16752,,265588,C11NK-qq-e-f1-682,C11NK-qq-e-d-682,4511478251802,C11NK,TANABE,SUSTEC NF210,1台分,2.2/3.5,純正バンプカット不要,15M(MC前),,,28000,32100,,
日産,ティーダ,C11,2008/01～2012/08,FF,1500,NA,,Fr：-25～-35mm<br>Rr：-20～-30mm,16752,,265589,C11NK-qq-e-f1-683,C11NK-qq-e-d-683,4511478251802,C11NK,TANABE,SUSTEC NF210,1台分,2.2/3.5,純正バンプカット不要,15M(MC後),,,28000,32100,,
日産,ティーダ,JC11,2004/09～2012/08,FF,1800,NA,,Fr：-30～-40mm<br>Rr：-30～-40mm,16752,,265590,C11NK-qq-e-f1-684,C11NK-qq-e-d-684,4511478251802,C11NK,TANABE,SUSTEC NF210,1台分,2.2/3.5,純正バンプカット不要,18G,,,28000,32100,,
日産,ティーダ,NC11,2004/09～2012/08,4WD,1500,NA,,データなし,16752,,265586,BZ11NK-qq-e-f1-685,BZ11NK-qq-e-d-685,4511478185497,BZ11NK,TANABE,SUSTEC NF210,1台分,2.2/4.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,28000,32100,,
日産,ティーダラティオ,SC11,2004/10～2012/06,FF,1500,NA,,Fr：-25～-35mm<br>Rr：-20～-30mm,16752,,265591,C11NK-qq-e-f1-686,C11NK-qq-e-d-686,4511478251802,C11NK,TANABE,SUSTEC NF210,1台分,2.2/3.5,純正バンプカット不要,15M,,,28000,32100,,
日産,ティーダラティオ,SJC11,2004/10～2012/06,FF,1800,NA,,データなし,16752,,265592,C11NK-qq-e-f1-688,C11NK-qq-e-d-688,4511478251802,C11NK,TANABE,SUSTEC NF210,1台分,2.2/3.5,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,28000,32100,,
日産,ティーダラティオ,SNC11,2004/10～2012/06,4WD,1500,NA,,Fr：-30～-40mm<br>Rr：-35～-45mm,16752,,265587,BZ11NK-qq-e-f1-687,BZ11NK-qq-e-d-687,4511478185497,BZ11NK,TANABE,SUSTEC NF210,1台分,2.2/4.1,純正バンプカット不要,15M,,,28000,32100,,
日産,デイズ,B21W,2013/06～2019/03,FF,660,NA,,Fr：-15～-25mm<br>Rr：-25～-35mm,13760,,265593,B21WNK-qq-e-f1-690,B21WNK-qq-e-d-690,4511478255060,B21WNK,TANABE,SUSTEC NF210,1台分,2.4/2.1,純正バンプカット不要,ハイウェイスターJ,,,23000,29100,,
日産,デイズ,B21W,2013/06～2019/03,FF,660,NA,,Fr：-15～-25mm<br>Rr：-25～-35mm,13760,,265594,B21WNK-qq-e-f1-689,B21WNK-qq-e-d-689,4511478255060,B21WNK,TANABE,SUSTEC NF210,1台分,2.4/2.1,純正バンプカット不要,S,,,23000,29100,,
日産,デイズ,B43W,2019/03～,FF,660,NA,,Fr：-20～-30mm<br>Rr：-20～-30mm,14956,,265596,B43WNK-qq-e-f1-154k,B43WNK-qq-e-d-154k,4511478257071,B43WNK,TANABE,SUSTEC NF210,1台分,2.3/2.2,純正バンプカット不要,X,,,25000,30300,,
日産,デイズルークス,B21A,2014/02～,FF,660,NA,,Fr：-20～-30mm<br>Rr：-35～-45mm,13760,,265595,B21ANK-qq-e-f1-691,B21ANK-qq-e-d-691,4511478255497,B21ANK,TANABE,SUSTEC NF210,1台分,2.7/2.0,純正バンプカット不要,ハイウェイスターXGパッケージ,,,23000,29100,,
日産,ノート,E11,2005/01～2008/01,FF,1500,NA,,Fr：-25～-35mm<br>Rr：-25～-35mm,16752,,265597,C11NK-qq-e-f1-692,C11NK-qq-e-d-692,4511478251802,C11NK,TANABE,SUSTEC NF210,1台分,2.2/3.5,純正バンプカット不要,15E(MC前),,,28000,32100,,
日産,ノート,E11,2005/01～2008/01,FF,1500,NA,,Fr：-30～-40mm<br>Rr：-30～-40mm,16752,,265598,C11NK-qq-e-f1-694,C11NK-qq-e-d-694,4511478251802,C11NK,TANABE,SUSTEC NF210,1台分,2.2/3.5,純正バンプカット不要,ライダー(MC前),,,28000,32100,,
日産,ノート,E11,2008/01～2012/09,FF,1500,NA,,Fr：-15～-25mm<br>Rr：-20～-30mm,16752,,265599,C11NK-qq-e-f1-698,C11NK-qq-e-d-698,4511478251802,C11NK,TANABE,SUSTEC NF210,1台分,2.2/3.5,純正バンプカット不要,15RX(MC後),,,28000,32100,,
日産,ノート,E12,2012/09～,FF,1200,NA,ライダー共通,Fr：-20～-30mm<br>Rr：-5～-15mm,16752,,265602,E12NANK-qq-e-f1-697,E12NANK-qq-e-d-697,4511478254896,E12NANK,TANABE,SUSTEC NF210,1台分,2.4/4.0,純正バンプカット不要,X,,,28000,32100,,
日産,ノート,E12,2012/09～,FF,1200,スーパーチャージャー,,Fr：-20～-30mm<br>Rr：-10～-20mm,16752,,265601,E12NK-qq-e-f1-696,E12NK-qq-e-d-696,4511478254841,E12NK,TANABE,SUSTEC NF210,1台分,2.4/4.0,純正バンプカット不要,XDIG-S,,,28000,32100,,
日産,ノート,HE12,2016/11～,FF,1200,ハイブリッド,,Fr：-15～-25mm<br>Rr：-20～-30mm,16752,,265604,HE12NK-qq-e-f1-158k,HE12NK-qq-e-d-158k,4511478256234,HE12NK,TANABE,SUSTEC NF210,1台分,3.1/4.0,20/なし,eパワーメダリスト,,,28000,32100,,
日産,ノート,HE12,2016/11～,FF,1200,ハイブリッド,,Fr：-25～-35mm<br>Rr：-15～-25mm,16752,,265603,HE12NK-qq-e-f1-693,HE12NK-qq-e-d-693,4511478256234,HE12NK,TANABE,SUSTEC NF210,1台分,3.1/4.0,20/なし,eパワーX,,,28000,32100,,
日産,ノート,ZE11,2008/10～2012/09,FF,1600,NA,,データなし,16752,,265600,C11NK-qq-e-f1-695,C11NK-qq-e-d-695,4511478251802,C11NK,TANABE,SUSTEC NF210,1台分,2.2/3.5,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,28000,32100,,
日産,フーガ,GY50,2005/08～2007/11,FR,4500,NA,MC前専用,Fr：-15～-25mm<br>Rr：-10～-20mm,20884,,265612,GY50NK-qq-e-f1-699,GY50NK-qq-e-d-699,4511478189952,GY50NK,TANABE,SUSTEC NF210,1台分,6.5/8.2,純正バンプカット不要,450GTスポーツパッケージ,,,35000,36400,,
日産,フーガ,KNY51,2009/11～,4WD,3700,NA,AT,Fr：-30～-40mm<br>Rr：-20～-30mm,20884,,265618,KNY51NK-qq-e-f1-166k,KNY51NK-qq-e-d-166k,4511478256326,KNY51NK,TANABE,SUSTEC NF210,1台分,6.2/2.6,15/なし,370GT/Aパッケージ,前後共に純正消音チューブ再使用必要,,35000,36400,,
日産,フーガ,KY51,2009/11～,FR,3700,NA,,Fr：-25～-35mm<br>Rr：-10～-20mm,20884,,265614,Y51NK-qq-e-f1-701,Y51NK-qq-e-d-701,4511478254124,Y51NK,TANABE,SUSTEC NF210,1台分,6.0/2.6,純正バンプカット不要,370GTタイプS(MC前),前後共に純正消音チューブ再使用,MC後はウィンカー高さ注意,35000,36400,,
日産,フーガ,PY50,2004/10～2007/11,FR,3500,NA,MC前専用,Fr：-20～-30mm<br>Rr：-15～-25mm,20884,,265611,PY50NK-qq-e-f1-702,PY50NK-qq-e-d-702,4511478189440,PY50NK,TANABE,SUSTEC NF210,1台分,6.2/8.8,純正バンプカット不要,350GTスポーツパッケージ,,,35000,36400,,
日産,フーガ,PY50,2007/12～2009/11,FR,3500,NA,MC後専用,Fr：-20～-30mm<br>Rr：-20～-30mm,20884,,265616,PY50MCNK-qq-e-f1-703,PY50MCNK-qq-e-d-703,4511478254315,PY50MCNK,TANABE,SUSTEC NF210,1台分,5.8/8.6,純正バンプカット不要,350GT,,,35000,36400,,
日産,フーガ,Y50,2004/10～2007/12,FR,2500,NA,,データなし,20884,,265610,PY50NK-qq-e-f1-167k,PY50NK-qq-e-d-167k,4511478189440,PY50NK,TANABE,SUSTEC NF210,1台分,6.2/8.8,純正バンプカット不要,現車未確認(MC前),未計測の為、車高データなし,,35000,36400,,
日産,フーガ,Y50,2007/12～2009/11,FR,2500,NA,,データなし,20884,,265615,PY50MCNK-qq-e-f1-704,PY50MCNK-qq-e-d-704,4511478254315,PY50MCNK,TANABE,SUSTEC NF210,1台分,5.8/8.6,純正バンプカット不要,現車未確認(MC後),未計測の為、車高データなし,,35000,36400,,
日産,フーガ,Y51,2009/11～,FR,2500,NA,,Fr：-25～-35mm<br>Rr：-20～-30mm,20884,,265613,Y51NK-qq-e-f1-700,Y51NK-qq-e-d-700,4511478254124,Y51NK,TANABE,SUSTEC NF210,1台分,6.0/2.6,純正バンプカット不要,250GT<br>タイプP(MC前),前後共に純正消音チューブ再使用,MC後フォグ高さ注意,35000,36400,,
日産,フーガハイブリッド,HY51,2015/02～,FR,3500,ハイブリッド,,Fr：-10～-20mm<br>Rr：-10～-20mm,20884,,265617,HY51MCNK-qq-e-f1-705,HY51MCNK-qq-e-d-705,4511478256210,HY51MCNK,TANABE,SUSTEC NF210,1台分,6.4/2.9,純正バンプカット不要,ベースグレード(MC後),前後共に純正消音チューブ再使用,MC後ウィンカー高さ注意,35000,36400,,
日産,マーチ,BK12/AK12,2002/02～2010/07,FF,1400,NA,,Fr：-20～-30mm<br>Rr：-25～-35mm,16752,,265620,BK12NK-qq-e-f1-709,BK12NK-qq-e-d-709,4511478251062,BK12NK,TANABE,SUSTEC NF210,1台分,1.9/3.4,純正バンプカット不要,BK12<br>14e,,,28000,32100,,
日産,マーチ,BK12/AK12,2002/02～2010/07,FF,,NA,,Fr：-20～-30mm<br>Rr：-25～-35mm,16752,,265624,BK12NK-qq-e-f1-181k,BK12NK-qq-e-d-181k,4511478251062,BK12NK,TANABE,SUSTEC NF210,1台分,1.9/3.4,純正バンプカット不要,BK12<br>14e,,,28000,32100,,
日産,マーチ,K13,2010/07～,FF,1200,NA,,Fr：-20～-30mm<br>Rr：-20～-30mm,16752,,265625,K13NK-qq-e-f1-708,K13NK-qq-e-d-708,4511478254247,K13NK,TANABE,SUSTEC NF210,1台分,2.4/4.1,純正バンプカット不要,12X,,,28000,32100,,
日産,マーチ,YK12,2005/08～2010/07,FF,1500,NA,,Fr：-25～-35mm<br>Rr：-10～-20mm,16752,,265622,BK12NK-qq-e-f1-707,BK12NK-qq-e-d-707,4511478251062,BK12NK,TANABE,SUSTEC NF210,1台分,1.9/3.4,純正バンプカット不要,15S(MC後),,,28000,32100,,
日産,モコ,MG21S,2004/02～2006/02,FF,660,ターボ(NA共通),,Fr：-40～-50mm<br>Rr：-25～-35mm,13760,,265631,MF21SMCNK-qq-e-f1-712,MF21SMCNK-qq-e-d-712,4511478189853,MF21SMCNK,TANABE,SUSTEC NF210,1台分,3.2/2.7,純正バンプカット不要,T(MC後),,,23000,29100,,
日産,モコ,MG33S,2011/02～2016/05,FF,660,NA,,Fr：-20～-30mm<br>Rr：-25～-35mm,13760,,265634,MH23SNK-qq-e-f1-713,MH23SNK-qq-e-d-713,4511478253523,MH23SNK,TANABE,SUSTEC NF210,1台分,2.2/1.9,純正バンプカット不要,X,,,23000,29100,,
日産,ラフェスタ,CWEFWN,2011/06～2018/03,FF,2000,NA,,Fr：-15～-25mm<br>Rr：-15～-25mm,21450,,265635,CWEFWNNK-qq-e-f1-714,CWEFWNNK-qq-e-d-714,4511478254773,CWEFWNNK,TANABE,SUSTEC NF210,1台分,2.8/3.1,20/なし,ハイウェイスターG,,,36000,37000,,
日産,ルークス,ML21S,2009/12～2013/03,FF,660,ターボ,,Fr：-15～-25mm<br>Rr：-15～-25mm,13760,,265637,MK21SNK-qq-e-f1-715,MK21SNK-qq-e-d-715,4511478253271,MK21SNK,TANABE,SUSTEC NF210,1台分,2.3/1.9,純正バンプカット不要,ハイウェイスター,,,23000,29100,,
ホンダ,N-BOX,JF1,2011/12～2012/12,FF,660,NA,スタビ無し車専用,Fr：-30～-40mm<br>Rr：-20～-30mm,13760,,265762,JF1NANK-qq-e-f1-432,JF1NANK-qq-e-d-432,4511478254612,JF1NANK,TANABE,SUSTEC NF210,1台分,3.5/2.6,,G・Lパッケージ,,,23000,29100,,
ホンダ,N-BOX,JF1,2011/12～2017/09,FF,660,ターボ(NA共通),スタビ付き車用,データなし,13760,,265759,JF1NK-qq-e-f1-433,JF1NK-qq-e-d-433,4511478254575,JF1NK,TANABE,SUSTEC NF210,1台分,2.3/2.0,,現車未確認,未計測の為、車高データなし,,23000,29100,,
ホンダ,N-BOX,JF2,2011/12～2017/09,4WD,660,NA(ターボ装着可),,Fr：-35～-45mm<br>Rr：-40～-50mm,13760,,265764,JF2NANK-qq-e-f1-431,JF2NANK-qq-e-d-431,4511478254698,JF2NANK,TANABE,SUSTEC NF210,1台分,2.3/2.9,,G,,,23000,29100,,
ホンダ,N-BOX,JF3,2017/09～,FF,660,NA,,Fr：-15～-25mm<br>Rr：-25～-35mm,13760,,265770,JG1PNK-qq-e-f1-91k,JG1PNK-qq-e-d-91k,4511478254858,JG1PNK,TANABE,SUSTEC NF210,1台分,2.3/2.1,純正バンプカット不要,G,,,23000,29100,,
ホンダ,N-BOX+,JF1,2012/07～,FF,660,ターボ(NA共通),,Fr：-30～-40mm<br>Rr：-40～-50mm,13760,,265760,JF1NK-qq-e-f1-435,JF1NK-qq-e-d-435,4511478254575,JF1NK,TANABE,SUSTEC NF210,1台分,2.3/2.0,純正バンプカット不要,G・ターボパッケージ,,,23000,29100,,
ホンダ,N-BOX+,JF2,2012/07～,4WD,660,ターボ,,データなし,13760,,265767,JF2PNK-qq-e-f1-434,JF2PNK-qq-e-d-434,4511478255480,JF2PNK,TANABE,SUSTEC NF210,1台分,2.3/3.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
ホンダ,N-BOX+カスタム,JF1,2012/07～,FF,660,ターボ(NA装着可),,Fr：-35～-45mm<br>Rr：-35～-45mm,13760,,265761,JF1NK-qq-e-f1-436,JF1NK-qq-e-d-436,4511478254575,JF1NK,TANABE,SUSTEC NF210,1台分,2.3/2.0,純正バンプカット不要,G・ターボパッケージ,,,23000,29100,,
ホンダ,N-BOX+カスタム,JF2,2012/07～,4WD,660,ターボ,,Fr：-25～-35mm<br>Rr：-35～-45mm,13760,,265768,JF2PNK-qq-e-f1-438,JF2PNK-qq-e-d-438,4511478255480,JF2PNK,TANABE,SUSTEC NF210,1台分,2.3/3.1,純正バンプカット不要,G・ターボパッケージ,,,23000,29100,,
ホンダ,N-BOX+カスタム,JF2,2012/07～,4WD,660,ターボ,,データなし,13760,,265769,JF2PNK-qq-e-f1-437,JF2PNK-qq-e-d-437,4511478255480,JF2PNK,TANABE,SUSTEC NF210,1台分,2.3/3.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
ホンダ,N-BOXカスタム,JF1,2011/12～2017/09,FF,660,NA,,Fr：-35～-45mm<br>Rr：-25～-35mm,13760,,265757,JF1NK-qq-e-f1-440,JF1NK-qq-e-d-440,4511478254575,JF1NK,TANABE,SUSTEC NF210,1台分,2.3/2.0,純正バンプカット不要,G・Lパッケージ,,,23000,29100,,
ホンダ,N-BOXカスタム,JF1,2011/12～2017/09,FF,660,ターボ,,Fr：-35～-45mm<br>Rr：-25～-35mm,13760,,265758,JF1NK-qq-e-f1-441,JF1NK-qq-e-d-441,4511478254575,JF1NK,TANABE,SUSTEC NF210,1台分,2.3/2.0,純正バンプカット不要,G・ターボパッケージ,,,23000,29100,,
ホンダ,N-BOXカスタム,JF2,2011/12～2017/09,4WD,660,ターボ,,Fr：-35～-45mm<br>Rr：-45～-55mm,13760,,265763,JF2NANK-qq-e-f1-439,JF2NANK-qq-e-d-439,4511478254698,JF2NANK,TANABE,SUSTEC NF210,1台分,2.3/2.9,純正バンプカット不要,G・ターボパッケージ,,,23000,29100,,
ホンダ,N-BOXカスタム,JF3,2017/09～,FF,660,ターボ,,Fr：-20～-30mm<br>Rr：-20～-30mm,13760,,265765,JG1PNK-qq-e-f1-92k,JG1PNK-qq-e-d-92k,4511478254858,JG1PNK,TANABE,SUSTEC NF210,1台分,2.3/2.1,純正バンプカット不要,G・EXターボ,,,23000,29100,,
