自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,SET価格
トヨタ,アレックス,NZE121/NZE124,H13/1～H18/9,1500,リアドラム,フロント,18766,,273229,MX72P-EP382-qq-e-4637k,MX72P-EP382-qq-e-d-4637k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アレックス,ZZE122/ZZE124,H14/9～H18/9,1800,,フロント,18766,,273230,MX72P-EP382-qq-e-4638k,MX72P-EP382-qq-e-d-4638k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,イスト,NCP60/NCP65,H14/5～H19/7,1300～1500,リアドラム,フロント,18766,,273232,MX72P-EP382-qq-e-4640k,MX72P-EP382-qq-e-d-4640k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,イスト,NCP61,H14/5～H19/7,1500～,,フロント,18766,,273231,MX72P-EP382-qq-e-4639k,MX72P-EP382-qq-e-d-4639k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,ヴィッツ,KSP130/NSP130,H22/12～H24/5,1000～1300,,フロント,18766,,273234,MX72P-EP382-qq-e-4642k,MX72P-EP382-qq-e-d-4642k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,ヴィッツ/ヴィッツRS,NCP10/NCP13,H12/11～H17/1,1300～1500,4輪ディスク,フロント,18766,,273233,MX72P-EP382-qq-e-4641k,MX72P-EP382-qq-e-d-4641k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,ヴェロッサ,GX115,H13/7～H16/4,2000,,リア,18766,,273122,MX72P-EP354-qq-e-9092k,MX72P-EP354-qq-e-d-9092k,4515693323542,EP354,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,ヴェロッサ,JZX110,H13/7～H16/4,2500,ターボ,フロント,18766,,273025,MX72P-EP292-qq-e-4647k,MX72P-EP292-qq-e-d-4647k,4515693322927,EP292,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,ヴェロッサ,JZX110,H13/7～H16/4,2500,ターボ,リア,18766,,273123,MX72P-EP354-qq-e-9093k,MX72P-EP354-qq-e-d-9093k,4515693323542,EP354,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,ヴェロッサ,JZX110/GX110,H13/7～H16/4,2000～2500,JZX110(NA),リア,18766,,273121,MX72P-EP354-qq-e-9091k,MX72P-EP354-qq-e-d-9091k,4515693323542,EP354,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,オーパ,ZCT10,H14/5～H17/4,1800～2000,グレードi・4輪ディスクを除く,フロント,18766,,273242,MX72P-EP382-qq-e-4652k,MX72P-EP382-qq-e-d-4652k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,オーパ,ZCT10/ACT10,H12/4～H13/12,1800～2000,ZCT10(グレードiを除く)/ACT10(グレードa),フロント,18766,,273240,MX72P-EP382-qq-e-4650k,MX72P-EP382-qq-e-d-4650k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,オーパ,ZCT10/ACT10,H13/12～H14/5,1800～2000,ZCT10(グレードiを除く)/ACT10(グレードa),フロント,18766,,273241,MX72P-EP382-qq-e-4651k,MX72P-EP382-qq-e-d-4651k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カムリ,SV10/SV11/CV10/CV11,S57/3～S61/8,1800～2000,,フロント,18766,,272787,MX72P-EP076-qq-e-4653k,MX72P-EP076-qq-e-d-4653k,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カムリ,SV20/SV22/CV20,S61/8～H2/7,1800～2000,,フロント,18766,,272788,MX72P-EP076-qq-e-4654k,MX72P-EP076-qq-e-d-4654k,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カリーナ,AA60/SA60/CA60,S56/9～S62/12,1500～1800,,フロント,18766,,272786,MX72P-EP067-qq-e-4655k,MX72P-EP067-qq-e-d-4655k,4515693320671,EP067,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カリーナ,AT150/AT151/ST150/CT150,S59/7～S63/5,1500～2000,,フロント,18766,,272789,MX72P-EP076-qq-e-4656k,MX72P-EP076-qq-e-d-4656k,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カリーナ,AT160/ST162,S60/8～H4/8,1600～2000,,フロント,18766,,272790,MX72P-EP076-qq-e-4657k,MX72P-EP076-qq-e-d-4657k,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カリーナ,AT170/AT171/ST170/CT170,S63/5～H4/8,1500～2000,,フロント,18766,,272791,MX72P-EP076-qq-e-4658k,MX72P-EP076-qq-e-d-4658k,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カリーナ,AT190/AT192,H4/8～H8/8,1500～1600,リアドラム AT190(SG-i)/AT192(SG),フロント,18766,,272792,MX72P-EP076-qq-e-4659k,MX72P-EP076-qq-e-d-4659k,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カリーナ,AT210,H10/8～H13/12,1600,,フロント,18766,,272952,MX72P-EP278-qq-e-4660k,MX72P-EP278-qq-e-d-4660k,4515693322781,EP278,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カリーナ,TA40系/RA40系,S52/8～S56/8,,4輪ディスク,リア,18766,,290093,MX72P-EP097-qq-e-9264k,出さない,4515693320978,EP097,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
トヨタ,カリーナ,TE176V/CT176V,S63/5～H4/8,1500～2000,リアドラム,フロント,18766,,289713,MX72P-EP076-qq-e-8307k,出さない,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
トヨタ,カリーナED,ST160/ST163,S60/8～H1/8,1800,,フロント,18766,,272793,MX72P-EP076-qq-e-4661k,MX72P-EP076-qq-e-d-4661k,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カリーナED,ST162,S60/8～S62/8,2000,,フロント,18766,,272794,MX72P-EP076-qq-e-4662k,MX72P-EP076-qq-e-d-4662k,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カリーナED,ST162,S62/8～H1/8,2000,4輪ディスク・ABS無,フロント,18766,,272796,MX72P-EP076-qq-e-4664k,MX72P-EP076-qq-e-d-4664k,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カリーナED,ST162,S62/8～H1/8,2000,リアドラム・ABS無,フロント,18766,,272795,MX72P-EP076-qq-e-4663k,MX72P-EP076-qq-e-d-4663k,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カルディナ,ST210/ST215,H9/8～H14/9,2000,ST210(GT)/ST215(4輪ディスク),フロント,18766,,272953,MX72P-EP278-qq-e-4667k,MX72P-EP278-qq-e-d-4667k,4515693322781,EP278,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カルディナバン,CT196V/ET196V,H4/11～,1500～2000,,フロント,18766,,272798,MX72P-EP076-qq-e-4666k,MX72P-EP076-qq-e-d-4666k,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カルディナバン,CT198V,H4/11～,1500～2000,4WD,フロント,18766,,272797,MX72P-EP076-qq-e-4665k,MX72P-EP076-qq-e-d-4665k,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,カローラ/スプリンター/カローラFX,AE100/AE101,H4/6～H7/5,1500～1600,リアドラム,フロント,18766,,272802,MX72P-EP076-qq-e-4671k,MX72P-EP076-qq-e-d-4671k,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
