自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,SET価格
トヨタ,マークII/チェイサー/クレスタ,JZX100,H8/9～H12/10,2500,ターボ,フロント,16672,,274344,SSM-EP292-qq-e-2896k,SSM-EP292-qq-e-d-2896k,4515693022926,EP292,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークII/チェイサー/クレスタ,JZX100,H8/9～H12/10,2500,ターボ,リア,16672,,274579,SSM-EP352-qq-e-7530k,SSM-EP352-qq-e-d-7530k,4515693023527,EP352,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークII/チェイサー/クレスタ,JZX110,H12/10～H19/6,2500,ターボ,フロント,16672,,274345,SSM-EP292-qq-e-2899k,SSM-EP292-qq-e-d-2899k,4515693022926,EP292,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークII/チェイサー/クレスタ,JZX110,H12/10～H19/6,2500,ターボ,リア,16672,,274609,SSM-EP354-qq-e-7533k,SSM-EP354-qq-e-d-7533k,4515693023541,EP354,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークII/チェイサー/クレスタ,JZX110/GX110,H12/10～H19/6,2000～2500,JZX110(NA),フロント,16672,,274736,SSM-EP380-qq-e-2898k,SSM-EP380-qq-e-d-2898k,4515693023800,EP380,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークII/チェイサー/クレスタ,JZX110/GX110,H12/10～H19/6,2000～2500,JZX110(NA),リア,16672,,274608,SSM-EP354-qq-e-7532k,SSM-EP354-qq-e-d-7532k,4515693023541,EP354,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークII/チェイサー/クレスタ,JZX115/GX115,H12/10～H19/6,2000～2500,,フロント,16672,,289786,SSM-EP225-qq-e-7891k,出さない,4515693022254,EP225,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
トヨタ,マークII/チェイサー/クレスタ,JZX115/GX115,H12/10～H19/6,2000～2500,,リア,16672,,287975,SSM-EP354-qq-e-8973k,出さない,4515693023541,EP354,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
トヨタ,マークII/チェイサー/クレスタ,JZX90,H4/10～H8/9,2500,ターボ,フロント,16672,,289618,SSM-EP292-qq-e-7889k,出さない,4515693022926,EP292,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
トヨタ,マークII/チェイサー/クレスタ,JZX90,H4/10～H8/9,2500,ターボ,リア,16672,,285835,SSM-EP293-qq-e-8971k,出さない,4515693022933,EP293,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
トヨタ,マークII/チェイサー/クレスタ,JZX90/JZX91/JZX93,H4/10～H7/9,2500～3000,JZX90/91(NA)/JZX93(4WD),フロント,16672,,285075,SSM-EP225-qq-e-7888k,出さない,4515693022254,EP225,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
トヨタ,マークII/チェイサー/クレスタ,JZX90/JZX91/JZX93,H4/10～H7/9,2500～3000,JZX90/91(NA)/JZX93(4WD),リア,16672,,289619,SSM-EP293-qq-e-8970k,出さない,4515693022933,EP293,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
トヨタ,マークII/チェイサー/クレスタ,JZX90/JZX91/JZX93,H7/9～H8/9,2500～3000,JZX90/91(NA)/JZX93(4WD),フロント,16672,,282349,SSM-EP225-qq-e-7890k,出さない,4515693022254,EP225,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
トヨタ,マークII/チェイサー/クレスタ,JZX90/JZX91/JZX93,H7/9～H8/9,2500～3000,JZX90/91(NA)/JZX93(4WD),リア,16672,,288888,SSM-EP281-qq-e-8972k,出さない,4515693022810,EP281,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
トヨタ,マークII/チェイサー/クレスタ,SX80/YX80/LX80,S63/8～H4/10,1800～2400,リアドラム,フロント,16672,,286000,SSM-EP229-qq-e-7885k,出さない,4515693022292,EP229,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
トヨタ,マークIIクオリスワゴン,MCV20W/MCV21W,H11/8～H13/12,2500～3000,,フロント,16672,,274674,SSM-EP360-qq-e-2907k,SSM-EP360-qq-e-d-2907k,4515693023602,EP360,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークIIクオリスワゴン,MCV20W/MCV21W,H9/4～H11/8,2500～3000,,フロント,16672,,274672,SSM-EP360-qq-e-2904k,SSM-EP360-qq-e-d-2904k,4515693023602,EP360,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークIIクオリスワゴン,MCV20W/MCV21W,H9/4～H11/8,2500～3000,,リア,16672,,273721,SSM-EP168-qq-e-7538k,SSM-EP168-qq-e-d-7538k,4515693021684,EP168,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークIIクオリスワゴン,SXV20W,H11/8～H13/12,2200,,フロント,16672,,274385,SSM-EP294-qq-e-2906k,SSM-EP294-qq-e-d-2906k,4515693022940,EP294,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークIIクオリスワゴン,SXV20W,H9/4～H11/8,2200,,フロント,16672,,274384,SSM-EP294-qq-e-2903k,SSM-EP294-qq-e-d-2903k,4515693022940,EP294,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークIIクオリスワゴン,SXV20W,H9/4～H11/8,2200,,リア,16672,,273720,SSM-EP168-qq-e-7537k,SSM-EP168-qq-e-d-7537k,4515693021684,EP168,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークIIクオリスワゴン,SXV25W/MCV25W,H9/4～H13/12,2200～2500,4WD,フロント,16672,,274673,SSM-EP360-qq-e-2905k,SSM-EP360-qq-e-d-2905k,4515693023602,EP360,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークIIクオリスワゴン,SXV25W/MCV25W,H9/4～H13/12,2200～2500,4WD,リア,16672,,273722,SSM-EP168-qq-e-7539k,SSM-EP168-qq-e-d-7539k,4515693021684,EP168,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークIIブリット,GX110W/JZX110W,H14/1～H19/6,2000～2500,JZX110W(NA),フロント,16672,,274737,SSM-EP380-qq-e-2900k,SSM-EP380-qq-e-d-2900k,4515693023800,EP380,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークIIブリット,GX110W/JZX110W,H14/1～H19/6,2000～2500,JZX110W(NA),リア,16672,,274610,SSM-EP354-qq-e-7534k,SSM-EP354-qq-e-d-7534k,4515693023541,EP354,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークIIブリット,GX115W/JZX115W,H14/1～H19/6,2000～2500,,フロント,16672,,273831,SSM-EP225-qq-e-2901k,SSM-EP225-qq-e-d-2901k,4515693022254,EP225,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークIIブリット,GX115W/JZX115W,H14/1～H19/6,2000～2500,,リア,16672,,274611,SSM-EP354-qq-e-7535k,SSM-EP354-qq-e-d-7535k,4515693023541,EP354,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークIIブリット,JZX110W,H14/1～H19/6,2500,ターボ,フロント,16672,,274346,SSM-EP292-qq-e-2902k,SSM-EP292-qq-e-d-2902k,4515693022926,EP292,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークIIブリット,JZX110W,H14/1～H19/6,2500,ターボ,リア,16672,,274612,SSM-EP354-qq-e-7536k,SSM-EP354-qq-e-d-7536k,4515693023541,EP354,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークX,GRX120/GRX121,H16/11～H21/9,2500～3000,純正18インチホイール装着車,フロント,16672,,274927,SSM-EP404-qq-e-2884k,SSM-EP404-qq-e-d-2884k,4515693024043,EP404,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークX,GRX120/GRX121,H16/11～H21/9,2500～3000,純正18インチホイール装着車,リア,16672,,275037,SSM-EP422-qq-e-7518k,SSM-EP422-qq-e-d-7518k,4515693024227,EP422,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークX,GRX120/GRX121/GRX125,H16/11～H21/9,2500～3000,純正16インチホイール装着車,フロント,16672,,275014,SSM-EP421-qq-e-2885k,SSM-EP421-qq-e-d-2885k,4515693024210,EP421,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークX,GRX120/GRX121/GRX125,H16/11～H21/9,2500～3000,純正16インチホイール装着車,リア,16672,,275038,SSM-EP422-qq-e-7519k,SSM-EP422-qq-e-d-7519k,4515693024227,EP422,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークX,GRX130/GRX135,H21/10～H26/12,2500,,フロント,16672,,275015,SSM-EP421-qq-e-2886k,SSM-EP421-qq-e-d-2886k,4515693024210,EP421,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークX,GRX130/GRX135,H21/10～H26/12,2500,,リア,16672,,275039,SSM-EP422-qq-e-7520k,SSM-EP422-qq-e-d-7520k,4515693024227,EP422,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークX,GRX130/GRX135,H26/12～,2500,,フロント,16672,,275016,SSM-EP421-qq-e-2889k,SSM-EP421-qq-e-d-2889k,4515693024210,EP421,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークX,GRX130/GRX135,H26/12～,2500,,リア,16672,,275432,SSM-EP495-qq-e-7523k,SSM-EP495-qq-e-d-7523k,4515693024951,EP495,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークX,GRX133,H21/10～H26/12,3500,,フロント,16672,,275118,SSM-EP439-qq-e-2887k,SSM-EP439-qq-e-d-2887k,4515693024395,EP439,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークX,GRX133,H21/10～H26/12,3500,,リア,16672,,275040,SSM-EP422-qq-e-7521k,SSM-EP422-qq-e-d-7521k,4515693024227,EP422,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークX,GRX133,H26/12～,3500,,フロント,16672,,275119,SSM-EP439-qq-e-2890k,SSM-EP439-qq-e-d-2890k,4515693024395,EP439,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークX,GRX133,H26/12～,3500,,リア,16672,,275433,SSM-EP495-qq-e-7524k,SSM-EP495-qq-e-d-7524k,4515693024951,EP495,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,マークX,GRX133,H27/3～,3500,GRMN,フロント,16672,,275408,SSM-EP494-qq-e-2892k,SSM-EP494-qq-e-d-2892k,4515693024944,EP494,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
